UNITID,OM1TOTLAWDP4,OM1TOTLAWDP6,OM1TOTLAWDP8,OM1TOTLENYP8,OM1TOTLENAP8,OM1TOTLENUP8,OM1TOTLCRTP8,OM1TOTLASCP8,OM1TOTLBACP8,OM1PELLAWDP4,OM1PELLAWDP6,OM1PELLAWDP8,OM1PELLENYP8,OM1PELLENAP8,OM1PELLENUP8,OM1PELLCRTP8,OM1PELLASCP8,OM1PELLBACP8,OM1NPELAWDP4,OM1NPELAWDP6,OM1NPELAWDP8,OM1NPELENYP8,OM1NPELENAP8,OM1NPELENUP8,OM1NPELCRTP8,OM1NPELASCP8,OM1NPELBACP8,OM2TOTLAWDP4,OM2TOTLAWDP6,OM2TOTLAWDP8,OM2TOTLENYP8,OM2TOTLENAP8,OM2TOTLENUP8,OM2TOTLCRTP8,OM2TOTLASCP8,OM2TOTLBACP8,OM2PELLAWDP4,OM2PELLAWDP6,OM2PELLAWDP8,OM2PELLENYP8,OM2PELLENAP8,OM2PELLENUP8,OM2PELLCRTP8,OM2PELLASCP8,OM2PELLBACP8,OM2NPELAWDP4,OM2NPELAWDP6,OM2NPELAWDP8,OM2NPELENYP8,OM2NPELENAP8,OM2NPELENUP8,OM2NPELCRTP8,OM2NPELASCP8,OM2NPELBACP8,OM3TOTLAWDP4,OM3TOTLAWDP6,OM3TOTLAWDP8,OM3TOTLENYP8,OM3TOTLENAP8,OM3TOTLENUP8,OM3TOTLCRTP8,OM3TOTLASCP8,OM3TOTLBACP8,OM3PELLAWDP4,OM3PELLAWDP6,OM3PELLAWDP8,OM3PELLENYP8,OM3PELLENAP8,OM3PELLENUP8,OM3PELLCRTP8,OM3PELLASCP8,OM3PELLBACP8,OM3NPELAWDP4,OM3NPELAWDP6,OM3NPELAWDP8,OM3NPELENYP8,OM3NPELENAP8,OM3NPELENUP8,OM3NPELCRTP8,OM3NPELASCP8,OM3NPELBACP8,OM4TOTLAWDP4,OM4TOTLAWDP6,OM4TOTLAWDP8,OM4TOTLENYP8,OM4TOTLENAP8,OM4TOTLENUP8,OM4TOTLCRTP8,OM4TOTLASCP8,OM4TOTLBACP8,OM4PELLAWDP4,OM4PELLAWDP6,OM4PELLAWDP8,OM4PELLENYP8,OM4PELLENAP8,OM4PELLENUP8,OM4PELLCRTP8,OM4PELLASCP8,OM4PELLBACP8,OM4NPELAWDP4,OM4NPELAWDP6,OM4NPELAWDP8,OM4NPELENYP8,OM4NPELENAP8,OM4NPELENUP8,OM4NPELCRTP8,OM4NPELASCP8,OM4NPELBACP8
226152,30,48,51,3,26,20,,,51,28,48,51,3,26,19,,,51,35,49,51,2,26,21,,,51,13,38,38,0,42,21,,,38,13,38,38,0,50,13,,,38,13,38,38,0,38,25,,,38,59,66,68,1,18,14,,,68,62,70,71,1,16,12,,,71,53,57,59,1,21,19,,,59,42,54,57,2,25,16,,,57,42,55,58,3,24,15,,,58,42,51,55,2,26,17,,,55
226204,62,67,69,20,4,7,13,56,,67,71,73,18,3,6,14,58,,61,66,68,20,4,8,13,55,,27,30,31,33,6,30,10,21,,24,28,29,44,5,22,7,22,,27,30,32,30,7,32,11,20,,68,71,73,3,13,11,12,61,,70,73,74,3,12,12,12,62,,68,70,72,3,14,11,13,60,,31,33,34,5,31,30,9,25,,38,40,41,7,23,29,9,32,,29,31,32,4,33,31,9,23,
226231,54,65,66,0,24,10,,0,66,45,54,56,0,31,13,,0,56,58,69,70,0,21,8,,1,70,14,44,46,4,25,26,,2,44,15,24,24,9,21,45,,6,18,13,51,53,2,26,18,,0,53,40,49,50,0,29,21,,1,50,39,49,49,0,29,22,,2,47,40,49,51,0,29,20,,0,51,36,43,47,1,20,33,,2,45,39,44,46,1,23,30,,1,45,33,42,48,1,16,36,,3,45
226277,72,72,72,0,1,27,70,1,,69,69,69,0,1,30,68,1,,78,78,78,0,1,20,77,1,,74,74,74,0,3,24,50,24,,83,83,83,0,4,13,54,29,,50,50,50,0,0,50,40,10,,71,71,71,0,0,29,71,0,,67,67,67,0,0,33,67,0,,100,100,100,0,0,0,100,0,,100,100,100,0,0,0,100,0,,100,100,100,0,0,0,100,0,,100,100,100,0,0,0,100,0,
226383,33,48,49,0,29,21,,0,49,16,31,33,0,36,31,,0,33,42,56,57,0,26,16,,0,57,0,0,0,0,100,0,,0,0,0,0,0,0,100,0,,0,0,0,0,0,0,100,0,,0,0,65,69,70,1,18,12,,0,70,64,69,70,1,16,13,,0,70,66,70,70,0,19,11,,0,70,52,60,60,2,23,15,,0,60,47,60,60,0,27,13,,0,60,55,61,61,3,21,15,,0,61
226408,33,39,40,1,26,33,7,32,0,35,40,41,1,18,40,9,32,0,33,38,39,1,31,29,6,33,0,21,27,29,4,27,40,8,21,0,27,32,35,5,24,36,13,23,0,19,26,27,3,28,42,7,21,0,38,40,43,2,30,26,15,27,0,42,43,48,0,31,21,12,36,0,36,39,40,3,29,28,17,22,0,26,29,32,2,44,23,8,24,0,32,36,42,3,28,27,12,30,0,24,27,28,1,49,22,7,22,0
226471,35,50,50,0,38,11,,,50,24,40,41,1,39,19,,,41,41,55,55,0,38,7,,,55,0,0,0,0,50,50,,,0,0,0,0,0,0,100,,,0,0,0,0,0,67,33,,,0,48,54,55,1,30,15,,,55,50,55,56,0,28,16,,,56,46,53,54,1,31,14,,,54,39,44,48,1,36,14,,,48,38,50,53,0,34,13,,,53,40,40,44,2,38,16,,,44
226578,27,31,33,3,28,36,4,29,,26,29,32,3,26,40,5,27,,30,34,36,3,33,29,4,32,,20,24,26,2,29,43,4,22,,21,25,28,2,21,50,4,24,,19,23,25,2,37,37,4,21,,31,32,33,1,40,26,5,29,,29,30,32,1,35,31,4,28,,32,35,35,0,47,18,5,30,,12,14,14,0,41,44,3,12,,28,32,33,1,37,30,4,28,,8,10,10,0,42,47,2,8,
226587,25,37,38,0,45,17,,0,38,22,34,36,0,35,29,,0,36,28,39,40,0,55,5,,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,48,48,0,33,19,,0,48,43,46,46,0,33,21,,0,46,47,51,51,0,33,16,,0,51,6,6,12,0,65,24,,0,12,0,0,20,0,60,20,,0,20,8,8,8,0,67,25,,0,8
226806,27,29,30,1,24,44,5,25,1,24,29,30,2,19,49,7,21,1,28,30,31,0,28,41,3,28,0,14,16,18,1,20,61,7,11,0,15,18,19,1,17,62,7,13,0,13,15,17,2,22,60,7,9,0,36,38,38,1,22,39,7,30,2,44,46,47,1,16,36,13,33,1,31,32,32,0,26,41,3,28,2,8,11,11,0,71,18,3,8,0,8,11,11,0,71,18,3,8,0,,,,,,,,,
226833,22,41,44,1,34,21,,0,44,19,37,39,1,36,24,,0,39,26,44,47,1,33,19,,0,47,7,20,20,0,60,20,,0,20,50,100,100,0,0,0,,0,100,0,8,8,0,69,23,,0,8,51,60,62,1,21,16,,0,62,43,50,52,1,27,21,,0,52,56,68,69,1,17,13,,0,69,52,59,59,1,22,17,,0,59,50,56,56,0,26,18,,0,56,52,60,61,1,21,17,,0,61
226879,53,53,53,0,21,26,,42,11,62,62,62,0,23,15,,46,15,33,33,33,0,17,50,,33,0,33,33,33,0,0,67,,33,0,0,0,0,0,0,100,,0,0,100,100,100,0,0,0,,100,0,66,66,66,0,15,20,,37,29,59,59,59,0,18,23,,50,9,74,74,74,0,11,16,,21,53,43,43,43,0,0,57,,14,29,50,50,50,0,0,50,,25,25,40,40,40,0,0,60,,10,30
226903,44,44,44,0,1,55,44,0,,64,64,64,0,1,34,64,0,,20,20,20,0,1,79,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227146,25,26,27,1,31,41,4,23,0,21,22,22,1,32,45,3,19,0,32,33,33,1,30,36,5,28,0,13,16,17,1,24,58,6,11,0,15,17,18,2,24,56,6,13,0,12,15,16,1,24,59,5,11,0,31,32,32,0,35,34,9,23,0,27,27,27,0,36,37,9,19,0,35,37,37,1,33,30,9,28,0,31,33,33,0,36,31,3,30,0,18,20,21,0,39,41,6,15,0,36,37,38,0,34,27,2,36,0
227182,25,32,35,2,21,43,3,32,0,24,30,32,2,20,45,3,29,0,26,34,37,2,21,41,3,34,0,12,15,17,3,19,61,2,15,0,9,15,18,3,19,61,2,16,0,14,14,17,3,20,61,2,15,0,26,30,32,1,33,33,3,29,0,25,28,30,1,35,34,3,27,0,27,32,34,1,32,32,3,31,0,9,11,12,1,48,39,2,10,0,13,17,18,2,35,45,2,16,0,8,10,11,1,51,37,2,9,0
227216,41,58,61,1,28,9,0,0,61,39,56,59,2,24,14,0,0,59,43,59,62,1,31,6,0,0,62,14,32,38,1,36,25,0,0,38,17,25,29,0,50,21,0,0,29,13,34,40,1,32,26,0,0,40,62,70,71,1,20,8,0,0,71,59,66,67,1,22,9,0,0,67,65,72,73,1,19,7,0,0,73,48,56,58,1,31,10,0,0,58,50,59,60,0,29,12,0,0,60,47,55,57,1,32,10,0,0,57
227225,49,54,56,1,18,24,23,33,,56,61,64,1,16,19,26,38,,35,37,40,1,25,35,17,23,,33,36,37,1,20,43,16,21,,47,55,57,2,27,14,14,43,,26,26,26,0,16,59,17,9,,57,62,63,0,30,7,22,40,,54,61,61,0,33,7,25,36,,61,63,65,0,26,9,20,46,,19,19,19,1,65,16,4,15,,40,40,40,0,33,26,10,31,,8,8,8,1,80,10,1,7,
227304,23,25,27,2,33,38,7,19,1,27,30,33,2,20,45,7,24,1,19,21,23,2,44,32,6,16,1,5,8,9,2,40,50,3,6,0,11,13,18,3,11,68,5,13,0,4,6,7,1,48,44,2,5,0,46,49,49,0,28,23,7,40,2,38,41,41,0,22,37,6,34,1,51,54,54,1,32,13,7,44,2,14,20,22,3,48,26,2,19,2,22,35,35,8,32,24,5,27,3,11,15,19,2,53,27,1,16,2
227331,30,37,39,0,48,13,,,39,28,36,37,1,47,15,,,37,34,39,42,0,48,10,,,42,0,0,0,0,75,25,,,0,0,0,0,0,0,100,,,0,0,0,0,0,100,0,,,0,59,62,63,0,26,11,,,63,58,60,61,1,29,9,,,61,61,65,65,0,21,14,,,65,42,46,46,0,29,25,,,46,36,43,43,0,36,21,,,43,50,50,50,0,20,30,,,50
227368,29,52,57,3,17,23,,,57,27,51,57,3,16,24,,,57,31,55,58,4,18,20,,,58,14,32,37,5,23,35,,,37,15,32,36,6,19,40,,,36,14,33,37,5,27,31,,,37,55,65,67,2,14,17,,,67,55,65,67,2,13,17,,,67,53,64,66,3,16,15,,,66,34,45,49,3,20,28,,,49,38,48,51,3,16,30,,,51,29,42,46,4,24,26,,,46
227377,33,38,42,1,23,34,5,37,,33,39,42,1,23,35,5,37,,34,35,41,0,28,31,4,37,,23,28,30,3,16,51,4,27,,23,29,31,2,16,50,3,28,,22,26,28,3,14,55,7,21,,34,40,41,2,25,32,7,34,,37,44,44,0,25,32,7,37,,29,32,36,7,25,32,7,29,,20,27,27,2,33,38,5,22,,26,29,31,1,32,36,5,26,,10,22,22,2,34,42,6,16,
227386,36,38,38,2,19,41,11,27,,35,36,36,2,14,48,12,25,,37,41,41,2,26,32,9,32,,22,30,35,0,20,45,17,17,,11,20,23,0,31,46,14,9,,32,41,47,0,9,44,21,26,,41,43,44,0,21,34,13,31,,34,36,36,1,26,37,11,25,,54,57,58,0,12,30,15,42,,37,38,39,1,29,31,8,31,,47,47,47,0,32,21,12,36,,28,30,31,1,28,40,5,26,
227401,30,32,37,3,25,35,14,23,,28,30,35,3,22,39,13,22,,33,37,39,4,32,25,14,25,,24,28,31,3,30,36,20,11,,13,13,15,1,23,61,8,8,,28,33,36,4,33,27,24,12,,25,28,32,2,34,33,12,20,,18,23,28,1,35,37,7,20,,34,34,37,3,33,27,18,19,,5,5,5,1,77,17,1,4,,20,24,24,2,44,30,7,17,,2,2,2,0,83,15,0,2,
227429,11,27,27,0,4,69,,,27,12,29,30,0,4,66,,,30,0,0,0,0,0,100,,,0,0,25,25,0,0,75,,,25,0,25,25,0,0,75,,,25,,,,,,,,,,23,39,41,0,12,48,,,41,23,39,41,0,12,48,,,41,,,,,,,,,,2,5,5,0,19,77,,,5,9,18,18,0,0,82,,,18,0,0,0,0,25,75,,,0
227526,16,40,43,1,33,23,,,43,13,35,38,1,35,26,,,38,22,51,54,1,30,16,,,54,17,50,61,6,11,22,,,61,7,50,64,0,7,29,,,64,50,50,50,25,25,0,,,50,52,61,62,1,20,17,,,62,51,61,62,1,21,16,,,62,54,62,62,0,19,19,,,62,39,50,51,1,25,23,,,51,37,46,48,0,25,27,,,48,42,54,54,2,25,19,,,54
227687,28,29,29,0,26,44,8,21,,26,28,29,0,25,46,9,20,,29,30,30,0,27,42,7,23,,10,13,13,0,42,45,4,9,,16,16,16,0,21,63,0,16,,9,12,12,0,48,40,5,7,,32,34,36,1,32,32,11,24,,32,35,36,0,38,26,14,22,,33,34,35,1,26,38,8,26,,15,17,17,1,59,24,1,16,,16,19,19,0,56,26,2,16,,14,15,15,2,61,23,0,15,
227757,87,94,94,0,4,2,,,94,86,94,95,0,2,3,,,95,88,94,94,0,4,1,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,94,94,0,3,3,,,94,75,75,75,0,25,0,,,75,91,97,97,0,0,3,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,
227845,55,64,65,0,23,12,0,,65,57,69,70,0,19,12,0,,70,54,61,61,0,26,12,0,,61,0,0,0,0,100,0,0,,0,,,,,,,,,,0,0,0,0,100,0,0,,0,63,66,67,0,13,20,0,,67,74,74,75,0,16,9,0,,75,59,63,63,0,12,25,0,,63,25,29,29,0,32,39,0,,29,27,27,27,0,41,32,0,,27,24,30,30,0,28,43,0,,30
227854,33,37,38,0,19,43,5,33,0,32,36,37,0,15,48,4,32,0,35,39,40,0,25,35,7,33,0,10,13,14,0,34,52,3,12,0,14,18,20,0,17,64,3,16,0,7,10,11,0,45,44,2,9,0,42,43,44,0,22,33,10,34,0,43,46,46,0,19,34,10,36,0,42,42,43,0,24,33,10,34,0,10,11,12,0,59,30,1,11,0,22,26,27,0,29,44,4,23,0,8,9,10,0,63,28,1,9,0
227863,38,65,66,0,25,9,0,0,66,41,66,68,0,24,8,0,0,68,36,64,64,0,26,10,0,0,64,0,40,40,0,20,40,0,0,40,0,0,0,0,0,100,0,0,0,0,50,50,0,25,25,0,0,50,62,69,70,0,18,11,0,0,70,65,71,72,0,21,7,0,0,72,60,67,69,0,16,15,0,0,69,25,35,35,0,45,20,0,0,35,33,100,100,0,0,0,0,0,100,24,24,24,0,53,24,0,0,24
227881,34,56,58,1,27,14,0,0,58,28,50,53,1,30,16,0,0,53,39,61,62,1,24,13,0,0,62,14,31,33,1,34,31,0,0,33,16,34,36,0,34,30,0,0,36,13,29,31,2,35,33,0,0,31,64,70,72,0,16,12,0,0,72,60,68,69,1,18,12,0,0,69,66,72,73,0,15,11,0,0,73,47,57,59,1,24,16,0,0,59,51,60,63,1,21,15,0,0,63,46,55,57,1,25,16,0,0,57
227924,26,32,34,0,24,42,3,31,0,28,33,35,0,16,48,3,32,0,24,30,31,0,35,34,2,29,0,9,12,14,0,36,50,1,13,0,12,16,18,0,22,61,1,17,0,7,10,12,0,44,44,1,11,0,34,36,37,0,35,27,4,33,0,40,44,46,0,30,24,4,42,0,30,32,32,0,38,30,4,28,0,11,14,14,0,56,29,1,13,0,25,29,30,0,36,34,1,28,0,9,11,12,0,59,29,1,11,0
227979,37,45,47,2,20,30,7,41,0,36,45,47,2,18,33,7,40,0,37,45,48,2,21,29,7,41,0,17,23,26,3,21,50,6,20,0,19,26,28,3,19,50,6,22,0,16,22,25,3,22,50,5,20,0,43,47,48,1,28,23,8,40,0,42,45,47,1,28,24,11,36,0,43,47,48,0,28,23,7,41,0,16,19,20,1,55,24,2,18,0,27,31,32,2,31,35,4,28,0,14,17,17,1,59,23,2,16,0
228042,43,50,51,0,39,10,5,0,46,40,46,47,0,38,15,10,1,36,46,54,54,0,39,6,1,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,48,48,0,34,18,1,0,47,50,50,50,0,39,11,2,0,48,41,46,46,0,28,26,0,0,46,58,60,61,0,21,18,0,0,61,87,87,87,0,13,0,0,0,87,50,52,54,0,23,23,0,0,54
228149,43,55,56,1,3,40,0,,56,36,49,50,0,4,46,0,,50,49,61,62,1,3,34,0,,62,0,0,0,0,0,100,0,,0,,,,,,,,,,0,0,0,0,0,100,0,,0,55,61,63,1,2,35,0,,63,65,74,78,1,1,19,0,,78,47,51,52,0,2,46,0,,52,21,21,21,0,0,79,0,,21,25,25,25,0,0,75,0,,25,20,20,20,0,0,80,0,,20
228158,27,30,32,1,20,47,12,21,,26,30,32,1,16,51,12,20,,28,31,32,0,25,42,10,22,,11,16,18,2,14,66,5,14,,9,14,15,2,14,70,4,11,,13,19,22,3,14,61,6,17,,26,28,29,1,40,31,6,23,,24,26,27,2,37,34,7,20,,27,30,30,0,42,28,5,25,,11,13,14,0,60,26,3,10,,10,12,13,0,55,32,3,10,,11,13,14,0,61,24,3,11,
228246,75,82,83,0,13,4,,,83,70,79,79,0,12,8,,,79,75,83,83,0,13,4,,,83,0,0,0,0,100,0,,,0,,,,,,,,,,0,0,0,0,100,0,,,0,76,79,80,0,12,8,,,80,74,82,83,0,14,4,,,83,77,79,79,0,11,9,,,79,25,50,50,0,25,25,,,50,33,33,33,0,33,33,,,33,22,56,56,0,22,22,,,56
228316,43,46,47,1,17,35,10,37,,45,48,50,0,14,35,11,39,,35,38,38,1,25,35,7,31,,33,36,37,2,16,45,9,28,,36,39,40,2,13,45,10,30,,28,32,33,3,21,43,7,25,,47,49,49,0,29,22,9,40,,51,51,53,0,31,16,15,38,,41,46,46,0,26,28,3,43,,33,36,38,0,28,34,8,29,,41,45,48,0,25,27,11,36,,27,30,30,0,30,40,6,23,
228325,13,42,50,0,25,25,,14,37,14,45,46,0,39,14,,7,39,12,37,56,0,4,40,,23,33,14,29,29,0,0,71,,14,14,25,25,25,0,0,75,,0,25,0,33,33,0,0,67,,33,0,50,53,75,0,3,23,,8,66,52,55,75,0,4,21,,9,66,45,47,74,0,0,26,,8,66,5,7,11,0,18,72,,5,5,5,9,14,0,23,64,,5,9,6,6,9,0,14,77,,6,3
228343,64,72,72,0,21,7,,,72,53,61,61,0,30,9,,,61,68,75,76,0,19,6,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,75,75,0,23,2,,,75,86,86,86,0,7,7,,,86,69,72,72,0,28,0,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
228431,36,53,55,1,32,13,,,55,28,47,48,1,35,16,,,48,41,57,59,0,31,10,,,59,13,18,23,0,44,33,,,23,5,16,21,0,47,32,,,21,20,20,25,0,40,35,,,25,56,62,62,0,23,15,,,62,55,59,60,0,25,14,,,60,58,63,63,0,20,16,,,63,44,52,54,1,26,19,,,54,51,57,60,1,23,15,,,60,38,49,50,2,28,21,,,50
228459,34,55,58,1,30,12,,,58,28,49,52,1,34,14,,,52,38,59,61,1,28,10,,,61,15,44,45,1,45,9,,,45,10,41,42,0,53,5,,,42,18,46,48,1,40,11,,,48,60,67,69,0,19,12,,,69,58,65,66,1,19,14,,,66,61,69,70,0,19,11,,,70,50,61,63,0,21,15,,,63,53,62,64,0,19,17,,,64,49,60,63,1,22,14,,,63
228468,30,47,55,1,39,4,0,3,52,23,43,52,2,43,2,0,0,52,41,54,59,0,34,7,0,7,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,55,58,0,34,8,0,2,55,49,57,59,0,33,8,0,4,55,44,53,56,0,34,9,0,0,56,14,14,14,0,57,29,4,0,11,13,13,13,0,50,38,0,0,13,15,15,15,0,60,25,5,0,10
228486,56,58,58,0,15,28,,55,3,66,66,66,0,0,34,,64,2,42,45,45,0,36,18,,42,3,0,0,0,0,0,100,,0,0,,,,,,,,,,0,0,0,0,0,100,,0,0,0,90,93,0,0,7,,93,0,0,90,90,0,0,10,,90,0,0,90,95,0,0,5,,95,0,0,0,0,0,0,100,,0,0,,,,,,,,,,0,0,0,0,0,100,,0,0
228501,14,26,28,0,37,36,0,0,28,10,22,24,0,38,38,0,0,24,21,32,33,1,34,32,0,0,33,0,24,24,6,35,35,0,0,24,0,0,0,0,50,50,0,0,0,0,27,27,7,33,33,0,0,27,45,55,57,1,18,24,0,0,57,46,54,56,1,16,26,0,0,56,43,57,58,1,21,20,0,0,58,36,44,46,2,15,36,0,0,46,39,47,49,2,10,39,0,0,49,33,41,43,2,22,33,0,0,43
228529,29,45,48,0,34,17,0,0,48,25,41,43,0,36,21,0,0,43,32,49,51,1,34,15,0,0,51,28,44,47,1,33,19,0,0,47,15,35,35,2,38,25,0,0,35,36,51,56,0,30,15,0,0,56,63,68,69,1,17,13,0,1,68,62,66,67,1,18,14,0,2,65,64,69,70,1,17,12,0,0,69,56,62,63,1,21,15,0,2,62,54,57,59,1,27,13,0,2,56,57,65,66,1,17,16,0,1,66
228547,25,31,33,2,24,41,1,32,,26,32,34,2,21,44,1,33,,25,30,32,2,26,40,1,31,,13,17,20,2,15,63,2,18,,14,18,21,2,13,64,1,19,,11,16,19,2,16,63,2,17,,26,28,29,1,33,38,4,25,,26,28,29,1,26,44,2,27,,25,28,28,1,39,32,6,22,,15,18,19,1,38,42,2,17,,19,22,23,1,34,42,2,21,,14,16,17,1,40,41,2,16,
228608,15,19,20,2,31,47,1,19,,14,18,20,2,24,54,1,18,,17,20,20,2,41,37,1,19,,11,15,15,2,22,61,3,12,,11,13,13,2,19,66,3,10,,12,17,18,2,25,55,3,15,,31,32,33,1,28,37,10,23,,32,34,35,2,26,38,12,23,,30,30,31,0,33,36,7,24,,17,19,19,0,40,40,3,16,,19,21,21,0,39,39,3,18,,15,18,18,0,41,41,3,15,
228644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,92,92,0,5,3,30,,62,85,85,85,0,10,5,2,,82,94,94,94,0,4,2,37,,57,96,97,97,0,1,2,84,,14,100,100,100,0,0,0,0,,100,96,97,97,0,1,2,85,,12
228653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,92,92,0,0,8,,,92,91,91,91,0,0,9,,,91,93,93,93,0,0,7,,,93,63,69,69,0,0,31,,,69,58,67,67,0,0,33,,,67,65,70,70,0,0,30,,,70
228699,51,54,55,1,9,35,23,32,,47,50,52,1,7,39,25,27,,59,62,63,0,11,26,20,42,,21,23,24,2,12,63,7,16,,22,24,25,1,12,63,9,16,,17,21,21,4,13,62,2,19,,48,50,51,2,13,35,18,33,,53,55,55,2,10,33,23,32,,39,41,43,2,17,39,7,35,,24,29,29,2,34,35,5,24,,37,42,42,2,28,28,5,37,,16,22,22,1,38,39,6,16,
228705,27,44,47,1,30,22,0,,47,24,40,43,1,32,24,0,,43,31,49,52,1,28,19,0,,52,12,21,22,2,34,41,0,,22,6,16,19,3,50,28,0,,19,19,27,27,0,15,58,0,,27,57,66,68,0,15,16,0,,68,53,62,65,0,18,16,0,,65,61,70,71,0,12,16,0,,71,42,49,51,0,28,21,0,,51,38,44,47,0,38,16,0,,47,47,53,56,0,18,27,0,,56
228723,60,83,85,0,15,1,0,,85,53,75,77,0,22,1,0,,77,62,86,87,0,13,1,0,,87,49,78,80,0,20,0,0,,80,43,70,73,0,27,1,0,,73,50,80,81,0,19,0,0,,81,86,89,90,0,10,0,0,,90,83,87,88,0,11,1,0,,88,86,90,90,0,9,0,0,,90,65,73,76,0,21,3,0,,76,55,68,68,0,27,5,0,,68,68,74,78,0,19,3,0,,78
228769,30,53,55,1,29,15,0,,55,29,53,55,2,27,15,0,,55,31,52,55,1,31,14,0,,55,11,28,34,5,35,26,0,,34,9,25,31,3,34,31,0,,31,13,31,37,6,35,21,0,,37,54,62,64,1,21,15,0,,64,52,61,62,1,23,14,0,,62,56,64,65,1,19,15,0,,65,45,53,55,1,23,20,0,,55,43,51,53,1,29,17,0,,53,46,53,56,1,21,22,0,,56
228778,72,88,89,0,7,4,0,,89,64,81,82,0,12,6,0,,82,75,90,91,0,6,3,0,,91,64,77,79,1,16,5,0,,79,33,58,58,0,38,4,0,,58,70,81,83,1,12,5,0,,83,71,76,77,0,6,17,0,,77,79,85,86,0,7,7,0,,86,68,73,74,0,6,20,0,,74,46,62,62,1,17,19,0,,62,46,65,65,0,26,9,0,,65,46,61,61,2,14,22,0,,61
228787,56,74,76,1,17,7,0,,76,51,69,71,1,19,9,0,,71,57,75,77,1,16,6,0,,77,28,52,56,0,28,16,0,,56,21,42,42,0,21,37,0,,42,29,54,59,0,29,11,0,,59,70,75,75,0,15,10,1,,74,69,74,74,0,15,11,0,,74,70,75,75,1,15,9,2,,73,50,59,61,1,20,18,0,,61,48,60,61,1,20,17,0,,61,51,59,61,1,20,18,0,,61
228796,18,46,53,3,19,24,,,53,17,45,51,3,20,25,,,51,20,49,56,3,19,22,,,56,10,22,28,4,26,42,,,28,8,20,25,3,36,36,,,25,12,25,31,5,17,48,,,31,45,56,59,2,15,24,,,59,47,57,60,2,17,20,,,60,42,54,57,1,13,29,,,57,40,51,55,2,20,23,,,55,41,52,56,2,21,21,,,56,39,51,53,3,18,26,,,53
228802,32,44,46,1,40,13,0,,46,27,38,42,1,43,15,0,,42,34,47,48,1,38,13,0,,48,10,24,24,0,57,19,0,,24,50,50,50,0,0,50,0,,50,5,21,21,0,63,16,0,,21,63,67,67,0,19,14,0,,67,62,66,66,1,17,16,0,,66,65,68,69,0,20,11,0,,69,57,60,61,1,22,16,0,,61,59,62,62,0,19,19,0,,62,55,59,60,1,24,14,0,,60
228875,73,84,84,0,13,3,0,,84,63,76,76,0,17,8,0,,76,74,85,85,0,13,2,0,,85,100,100,100,0,0,0,0,,100,,,,,,,,,,100,100,100,0,0,0,0,,100,71,77,77,0,17,6,0,,77,73,81,81,0,12,7,1,,80,71,76,76,0,18,6,0,,76,30,40,43,7,27,23,0,,43,33,33,33,0,33,33,0,,33,30,41,44,7,26,22,0,,44
228884,14,14,14,10,4,72,,1,13,14,14,14,0,5,82,,1,12,16,16,16,53,0,31,,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22,22,22,5,50,,1,22,22,22,22,22,5,50,,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228981,32,53,54,0,21,25,,,54,23,46,47,0,25,28,,,47,37,57,58,0,19,24,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,67,67,0,11,22,,,67,59,63,63,0,11,26,,,63,52,70,70,0,11,19,,,70,67,72,72,0,0,28,,,72,75,75,75,0,0,25,,,75,64,71,71,0,0,29,,,71
229018,24,40,44,1,36,19,0,,44,25,39,44,0,34,22,0,,44,24,40,43,2,37,18,0,,43,11,18,18,5,45,31,0,,18,25,33,33,0,42,25,0,,33,7,14,14,7,47,33,0,,14,49,54,57,0,18,25,0,,57,45,51,54,0,17,29,0,,54,52,57,59,0,19,21,0,,59,37,44,44,0,22,34,0,,44,41,46,46,0,22,32,0,,46,36,43,43,0,22,35,0,,43
229027,32,53,56,1,23,20,0,,56,30,51,54,1,20,24,0,,54,34,54,57,1,25,17,0,,57,9,25,31,9,17,43,0,,31,10,24,26,5,14,55,0,,26,9,26,35,13,20,33,0,,35,63,71,72,1,13,14,0,,72,60,69,70,1,14,15,0,,70,66,72,74,1,12,13,0,,74,44,54,57,2,18,23,0,,57,46,57,59,1,18,23,0,,59,43,52,56,2,19,23,0,,56
