UNITID,OM1TOTLAWDP4,OM1TOTLAWDP6,OM1TOTLAWDP8,OM1TOTLENYP8,OM1TOTLENAP8,OM1TOTLENUP8,OM1TOTLCRTP8,OM1TOTLASCP8,OM1TOTLBACP8,OM1PELLAWDP4,OM1PELLAWDP6,OM1PELLAWDP8,OM1PELLENYP8,OM1PELLENAP8,OM1PELLENUP8,OM1PELLCRTP8,OM1PELLASCP8,OM1PELLBACP8,OM1NPELAWDP4,OM1NPELAWDP6,OM1NPELAWDP8,OM1NPELENYP8,OM1NPELENAP8,OM1NPELENUP8,OM1NPELCRTP8,OM1NPELASCP8,OM1NPELBACP8,OM2TOTLAWDP4,OM2TOTLAWDP6,OM2TOTLAWDP8,OM2TOTLENYP8,OM2TOTLENAP8,OM2TOTLENUP8,OM2TOTLCRTP8,OM2TOTLASCP8,OM2TOTLBACP8,OM2PELLAWDP4,OM2PELLAWDP6,OM2PELLAWDP8,OM2PELLENYP8,OM2PELLENAP8,OM2PELLENUP8,OM2PELLCRTP8,OM2PELLASCP8,OM2PELLBACP8,OM2NPELAWDP4,OM2NPELAWDP6,OM2NPELAWDP8,OM2NPELENYP8,OM2NPELENAP8,OM2NPELENUP8,OM2NPELCRTP8,OM2NPELASCP8,OM2NPELBACP8,OM3TOTLAWDP4,OM3TOTLAWDP6,OM3TOTLAWDP8,OM3TOTLENYP8,OM3TOTLENAP8,OM3TOTLENUP8,OM3TOTLCRTP8,OM3TOTLASCP8,OM3TOTLBACP8,OM3PELLAWDP4,OM3PELLAWDP6,OM3PELLAWDP8,OM3PELLENYP8,OM3PELLENAP8,OM3PELLENUP8,OM3PELLCRTP8,OM3PELLASCP8,OM3PELLBACP8,OM3NPELAWDP4,OM3NPELAWDP6,OM3NPELAWDP8,OM3NPELENYP8,OM3NPELENAP8,OM3NPELENUP8,OM3NPELCRTP8,OM3NPELASCP8,OM3NPELBACP8,OM4TOTLAWDP4,OM4TOTLAWDP6,OM4TOTLAWDP8,OM4TOTLENYP8,OM4TOTLENAP8,OM4TOTLENUP8,OM4TOTLCRTP8,OM4TOTLASCP8,OM4TOTLBACP8,OM4PELLAWDP4,OM4PELLAWDP6,OM4PELLAWDP8,OM4PELLENYP8,OM4PELLENAP8,OM4PELLENUP8,OM4PELLCRTP8,OM4PELLASCP8,OM4PELLBACP8,OM4NPELAWDP4,OM4NPELAWDP6,OM4NPELAWDP8,OM4NPELENYP8,OM4NPELENAP8,OM4NPELENUP8,OM4NPELCRTP8,OM4NPELASCP8,OM4NPELBACP8   
195322,23,24,25,0,29,46,2,23,.,19,20,21,1,26,53,2,19,.,31,33,33,0,34,33,1,32,.,8,12,13,0,25,62,1,12,.,8,11,13,1,19,67,1,11,.,8,12,14,0,32,53,1,13,.,29,31,32,0,33,35,4,28,.,23,24,26,0,38,37,3,22,.,38,40,40,0,27,33,4,37,.,16,20,21,1,36,41,5,16,.,19,25,26,1,29,43,6,21,.,14,17,18,1,41,40,5,13,.
195438,0,14,14,0,29,57,.,0,14,0,0,0,0,50,50,.,0,0,0,20,20,0,20,60,.,0,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3,3,0,29,68,.,0,3,0,0,0,0,22,78,.,0,0,4,4,4,0,32,64,.,0,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
195474,76,81,81,0,19,0,0,.,81,67,72,72,0,28,0,0,.,72,79,84,84,0,16,0,0,.,84,100,100,100,0,0,0,0,.,100,.,.,.,.,.,.,.,.,.,100,100,100,0,0,0,0,.,100,77,79,79,0,21,0,0,.,79,73,77,77,0,23,0,0,.,77,79,80,80,0,20,0,0,.,80,44,50,50,0,50,0,0,.,50,.,.,.,.,.,.,.,.,.,44,50,50,0,50,0,0,.,50
195526,83,86,86,0,11,2,.,.,86,91,94,94,0,5,1,.,.,94,81,85,85,0,12,3,.,.,85,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,83,87,87,0,13,0,.,.,87,100,100,100,0,0,0,.,.,100,80,85,85,0,15,0,.,.,85,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
195544,58,70,70,0,22,7,0,.,70,50,64,64,0,26,10,0,.,64,64,73,74,1,20,5,0,.,74,5,18,23,5,18,55,0,.,23,0,0,0,0,75,25,0,.,0,6,22,28,6,6,61,0,.,28,73,77,77,0,15,8,0,.,77,72,74,74,0,15,11,0,.,74,74,78,78,0,15,6,0,.,78,25,34,43,3,29,25,0,.,43,21,34,39,5,26,29,0,.,39,27,34,44,2,30,24,0,.,44
195702,78,78,78,0,22,0,.,78,.,75,75,75,0,25,0,.,75,.,80,80,80,0,20,0,.,80,.,33,33,33,0,67,0,.,33,.,0,0,0,0,100,0,.,0,.,50,50,50,0,50,0,.,50,.,71,71,73,0,27,0,.,73,.,68,68,74,0,26,0,.,74,.,73,73,73,0,27,0,.,73,.,70,70,70,0,30,0,.,70,.,60,60,60,0,40,0,.,60,.,84,84,84,0,16,0,.,84,.
195720,71,78,79,0,20,2,6,.,72,66,75,76,0,20,4,6,.,70,74,79,80,0,20,0,6,.,74,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,74,77,77,0,23,0,0,.,77,70,73,73,0,27,0,0,.,73,77,79,79,0,21,0,0,.,79,44,51,52,2,46,0,0,.,52,27,47,47,0,53,0,0,.,47,50,52,54,2,43,0,0,.,54
195784,48,48,48,0,13,38,.,48,.,46,46,46,0,14,40,.,46,.,64,64,64,0,7,29,.,64,.,44,44,44,0,11,44,.,44,.,46,46,46,0,15,38,.,46,.,40,40,40,0,0,60,.,40,.,62,62,62,0,9,28,.,62,.,61,61,61,0,9,30,.,61,.,66,66,66,0,9,25,.,66,.,53,53,53,0,11,36,.,53,.,54,54,54,0,11,35,.,54,.,51,51,51,0,11,37,.,51,.
195809,46,64,66,0,26,8,0,0,65,41,60,62,0,28,9,0,0,62,50,67,68,0,24,7,0,0,68,33,53,53,0,20,27,0,7,47,.,.,.,.,.,.,.,.,.,33,53,53,0,20,27,0,7,47,70,73,75,0,15,11,1,0,73,63,67,69,0,18,13,0,0,69,75,79,80,0,12,9,2,0,77,42,43,43,0,28,28,2,4,38,50,50,50,0,36,14,0,7,43,38,41,41,0,26,33,3,3,36
195988,33,34,35,1,24,40,0,35,.,29,30,30,1,25,44,0,30,.,45,46,46,1,23,31,0,46,.,20,20,20,0,30,50,5,15,.,22,22,22,0,22,56,0,22,.,18,18,18,0,36,45,9,9,.,24,26,28,0,35,37,0,28,.,19,20,23,0,40,37,0,23,.,36,39,39,0,25,36,0,39,.,24,27,27,2,37,34,0,27,.,29,35,35,0,29,35,0,35,.,21,21,21,4,42,33,0,21,.
196006,55,60,61,0,23,16,0,38,23,51,57,57,0,23,19,0,37,20,60,64,65,0,23,12,0,38,27,35,47,47,0,12,41,6,35,6,57,57,57,0,14,29,14,43,0,20,40,40,0,10,50,0,30,10,55,58,58,0,25,17,0,25,33,48,51,52,0,29,20,0,19,32,61,64,64,0,21,15,0,31,33,31,39,40,1,24,34,3,16,21,20,28,28,4,28,40,0,8,20,38,45,48,0,21,31,5,21,21
196015,40,45,46,0,30,23,3,20,23,35,40,41,0,32,26,3,19,20,48,54,54,1,27,17,4,22,28,25,25,25,8,8,58,0,17,8,17,17,17,0,0,83,0,17,0,33,33,33,17,17,33,0,17,17,58,61,63,1,22,15,3,20,40,51,54,56,1,25,19,2,15,38,66,70,70,1,17,12,4,25,41,47,55,56,0,21,22,1,19,36,45,58,61,0,13,26,3,32,26,48,53,55,0,25,21,0,14,40
196024,42,45,46,0,35,19,1,30,15,39,42,43,0,34,23,0,30,13,47,51,51,0,36,13,1,31,18,92,92,92,0,8,0,0,92,0,100,100,100,0,0,0,0,100,0,90,90,90,0,10,0,0,90,0,62,65,65,0,18,17,0,27,39,55,61,62,0,20,18,0,24,38,67,68,68,0,16,16,0,29,39,49,57,59,1,25,16,0,4,55,46,51,54,1,30,15,0,3,51,50,59,60,1,23,16,0,4,56
196033,41,45,45,0,33,22,0,20,25,38,42,42,0,33,25,0,20,21,45,48,49,1,33,18,0,20,29,50,50,50,0,17,33,0,33,17,50,50,50,0,0,50,0,50,0,50,50,50,0,50,0,0,0,50,61,64,65,0,19,16,0,12,53,59,62,63,0,20,17,0,9,54,63,65,66,0,18,16,0,14,52,25,35,35,0,30,35,0,15,20,30,40,40,0,30,30,0,20,20,20,30,30,0,30,40,0,10,20
196042,37,54,56,1,29,14,0,9,47,35,55,59,0,29,12,0,9,50,38,54,55,1,29,15,0,9,46,18,25,25,0,43,32,0,4,21,50,50,50,0,0,50,0,0,50,15,23,23,0,46,31,0,4,19,60,66,67,1,18,14,1,3,63,59,66,68,0,18,14,0,2,66,60,66,67,1,18,14,1,4,62,41,45,48,1,23,28,1,5,42,41,43,47,2,25,25,0,8,39,41,46,48,1,23,28,1,5,43
196051,36,41,41,0,32,27,0,25,16,30,35,35,0,33,32,0,23,12,46,50,50,0,31,20,0,26,23,18,36,36,0,9,55,0,27,9,22,44,44,0,11,44,0,33,11,0,0,0,0,0,100,0,0,0,53,56,56,0,27,17,0,26,30,45,46,47,0,33,20,0,23,23,63,67,67,0,20,13,0,29,38,33,39,39,0,17,44,0,36,3,32,36,36,0,9,55,0,32,5,36,43,43,0,29,29,0,43,0
196060,57,65,66,0,27,7,0,.,66,56,65,65,0,27,8,0,.,65,58,66,67,0,26,7,0,.,67,0,0,0,0,100,0,0,.,0,0,0,0,0,100,0,0,.,0,0,0,0,0,100,0,0,.,0,65,69,70,0,19,11,0,.,70,62,65,66,0,21,12,0,.,66,68,72,73,0,16,10,0,.,73,45,50,50,0,30,20,0,.,50,48,55,55,0,27,18,0,.,55,43,48,49,0,31,20,0,.,49
196079,72,82,83,0,14,3,.,.,83,66,79,81,0,14,5,.,.,81,74,83,83,0,14,3,.,.,83,57,85,85,0,3,12,.,.,85,0,0,0,0,0,100,.,.,0,58,86,86,0,3,11,.,.,86,74,78,78,0,15,6,.,.,78,67,73,73,1,18,8,.,.,73,78,81,82,0,14,4,.,.,82,38,44,44,0,44,13,.,.,44,31,46,46,0,46,8,.,.,46,42,42,42,0,42,15,.,.,42
196088,57,73,74,0,16,10,0,0,74,48,67,68,0,20,11,0,0,68,61,76,77,0,14,9,0,0,77,70,81,81,0,15,4,0,0,81,0,40,40,0,60,0,0,0,40,79,86,86,0,10,5,0,0,86,66,72,73,0,16,11,0,0,73,58,65,66,0,21,13,0,0,66,71,76,77,0,13,10,0,0,77,53,57,57,0,22,21,0,0,57,37,45,45,0,21,34,0,0,45,57,60,60,0,23,18,0,0,60
196097,62,76,78,0,13,9,.,.,78,65,78,79,0,14,6,.,.,79,61,76,77,0,12,10,.,.,77,25,25,25,0,25,50,.,.,25,100,100,100,0,0,0,.,.,100,0,0,0,0,33,67,.,.,0,70,76,77,0,12,11,.,.,77,66,72,73,0,15,11,.,.,73,73,78,79,0,10,11,.,.,79,59,69,70,1,13,17,.,.,70,71,74,74,0,11,16,.,.,74,56,67,69,1,13,17,.,.,69
196103,66,77,78,0,20,2,.,0,78,69,80,80,0,17,2,.,0,80,65,76,77,0,20,2,.,0,77,0,0,50,0,50,0,.,0,50,0,0,0,0,100,0,.,0,0,0,0,100,0,0,0,.,0,100,78,80,80,0,13,6,.,10,70,74,76,76,0,16,8,.,9,66,79,81,82,0,12,6,.,10,72,40,60,60,0,40,0,.,0,60,0,0,0,0,100,0,.,0,0,50,75,75,0,25,0,.,0,75
196112,41,54,54,0,34,11,.,.,54,35,63,63,0,27,10,.,.,63,45,48,49,0,39,12,.,.,49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,65,66,1,20,13,.,.,66,60,61,63,2,19,16,.,.,63,67,68,69,0,21,11,.,.,69,24,29,33,3,33,32,.,.,33,17,17,24,0,41,34,.,.,24,28,36,38,4,28,30,.,.,38
196121,50,66,67,0,25,8,0,.,67,39,57,60,0,28,12,0,.,60,57,71,72,0,22,6,0,.,72,50,50,50,0,50,0,0,.,50,.,.,.,.,.,.,.,.,.,50,50,50,0,50,0,0,.,50,67,70,71,0,16,13,0,.,71,62,65,66,0,18,16,0,.,66,71,75,76,0,15,9,0,.,76,56,62,63,0,19,18,0,.,63,45,57,58,0,23,18,0,.,58,62,65,65,0,18,18,0,.,65
196130,26,40,41,0,42,16,0,.,41,24,38,39,0,41,20,0,.,39,30,43,45,0,44,11,0,.,45,0,8,8,0,32,60,0,.,8,0,33,33,0,33,33,0,.,33,0,5,5,0,32,64,0,.,5,56,61,62,0,18,19,0,.,62,53,56,57,1,20,23,0,.,57,60,67,68,0,16,15,0,.,68,28,38,42,1,19,37,0,.,42,32,37,45,0,23,32,0,.,45,26,39,41,2,17,40,0,.,41
196149,51,67,68,0,28,4,.,.,68,41,58,59,0,35,6,.,.,59,56,71,71,0,25,3,.,.,71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69,71,72,0,21,7,.,.,72,64,67,67,0,24,9,.,.,67,71,74,75,0,20,5,.,.,75,63,67,70,0,19,11,.,.,70,67,75,75,0,25,0,.,.,75,60,60,67,0,13,20,.,.,67
196158,49,62,63,0,30,7,.,.,63,41,58,58,0,32,10,.,.,58,53,65,65,0,30,5,.,.,65,7,27,27,7,47,20,.,.,27,0,0,0,0,80,20,.,.,0,10,40,40,10,30,20,.,.,40,63,67,67,0,20,13,.,.,67,67,70,71,0,17,12,.,.,71,60,63,63,0,23,14,.,.,63,33,33,33,0,39,28,.,.,33,67,67,67,0,0,33,.,.,67,27,27,27,0,47,27,.,.,27
196167,69,78,79,0,18,3,.,.,79,63,75,76,0,19,4,.,.,76,71,79,80,0,17,2,.,.,80,0,20,20,0,40,40,.,.,20,.,.,.,.,.,.,.,.,.,0,20,20,0,40,40,.,.,20,65,68,68,0,24,8,.,.,68,52,56,56,0,32,12,.,.,56,71,74,74,0,19,7,.,.,74,43,43,43,0,14,43,.,.,43,33,33,33,0,33,33,.,.,33,50,50,50,0,0,50,.,.,50
196176,61,76,77,0,19,4,0,.,77,53,72,73,0,20,7,0,.,73,66,78,79,0,19,2,0,.,79,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,74,77,77,0,13,9,0,.,77,71,73,74,0,14,11,0,.,74,76,79,79,0,13,7,0,.,79,43,47,48,1,24,27,0,.,48,54,58,58,4,17,21,0,.,58,39,42,44,0,27,29,0,.,44
196185,69,76,76,0,21,3,0,.,76,63,71,71,0,25,4,0,.,71,71,77,78,0,20,2,0,.,78,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,74,76,77,0,17,7,0,.,77,69,72,72,0,19,9,0,.,72,78,79,79,0,15,5,0,.,79,17,50,50,0,0,50,0,.,50,.,.,.,.,.,.,.,.,.,17,50,50,0,0,50,0,.,50
196194,51,64,65,0,29,6,0,.,65,47,61,62,0,30,8,0,.,62,55,67,67,0,28,4,0,.,67,0,17,17,0,33,50,0,.,17,0,0,0,0,0,100,0,.,0,0,20,20,0,40,40,0,.,20,69,72,73,0,18,10,0,.,73,66,70,71,0,19,11,0,.,71,71,74,74,0,17,9,0,.,74,19,32,35,3,30,32,0,.,35,16,28,32,0,32,36,0,.,32,21,34,37,5,29,29,0,.,37
196200,36,50,50,0,35,14,.,.,50,32,46,46,0,34,20,.,.,46,41,53,54,0,37,9,.,.,54,0,10,10,0,90,0,.,.,10,0,0,0,0,100,0,.,.,0,0,13,13,0,88,0,.,.,13,56,60,61,0,23,15,.,.,61,48,52,52,0,30,18,.,.,52,66,70,71,1,16,12,.,.,71,37,42,47,0,42,11,.,.,47,44,44,44,0,44,11,.,.,44,30,40,50,0,40,10,.,.,50
196219,53,61,63,0,27,10,0,.,63,49,57,58,0,27,15,0,.,58,55,63,65,0,26,8,0,.,65,33,33,33,0,50,17,0,.,33,67,67,67,0,33,0,0,.,67,0,0,0,0,67,33,0,.,0,68,71,72,0,17,11,0,.,72,70,72,72,0,18,10,0,.,72,67,71,71,0,16,13,0,.,71,58,63,63,0,21,16,0,.,63,58,58,58,0,33,8,0,.,58,58,65,65,0,15,19,0,.,65
196237,25,48,50,0,38,11,0,.,50,23,47,50,1,39,10,0,.,50,27,48,50,0,38,12,0,.,50,60,80,80,0,20,0,0,.,80,.,.,.,.,.,.,.,.,.,60,80,80,0,20,0,0,.,80,64,69,71,1,16,12,0,.,71,61,67,70,0,18,12,0,.,70,66,72,73,1,13,13,0,.,73,32,35,40,1,28,31,0,.,40,29,29,32,4,32,32,0,.,32,34,38,43,0,26,31,0,.,43
196246,47,67,68,0,24,8,0,.,68,40,59,61,0,27,12,0,.,61,51,71,72,0,23,5,0,.,72,0,0,0,0,100,0,0,.,0,0,0,0,0,100,0,0,.,0,0,0,0,0,100,0,0,.,0,71,74,74,0,15,11,0,.,74,65,67,67,0,18,15,0,.,67,75,79,79,0,13,8,0,.,79,37,45,48,0,31,21,0,.,48,30,50,55,0,20,25,0,.,55,39,44,45,0,35,20,0,.,45
196255,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,95,95,96,0,2,2,.,.,96,91,91,91,0,9,0,.,.,91,96,96,97,0,0,3,.,.,97,92,94,94,0,5,1,.,.,94,90,90,90,0,5,5,.,.,90,92,95,95,0,5,0,.,.,95
196264,18,25,28,1,25,46,0,8,20,18,26,29,1,25,46,0,8,21,16,23,27,0,28,45,0,8,19,7,42,46,1,10,44,0,40,6,18,20,25,3,25,48,0,15,10,6,44,48,0,8,43,0,43,5,44,49,51,1,17,31,0,4,47,42,47,49,1,16,34,0,4,45,47,52,54,1,17,28,0,4,50,38,46,49,1,13,36,0,4,46,39,46,49,0,17,34,0,4,44,38,46,50,1,13,36,0,3,46
196291,46,73,74,0,21,5,0,1,74,39,67,68,0,29,3,0,0,68,47,74,76,0,19,5,0,1,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,49,69,71,1,23,6,0,1,70,55,69,69,2,22,8,0,0,69,46,69,72,0,24,5,0,1,71,0,100,100,0,0,0,0,0,100,.,.,.,.,.,.,.,.,.,0,100,100,0,0,0,0,0,100
196307,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,95,95,95,0,3,3,.,.,95,100,100,100,0,0,0,.,.,100,92,92,92,0,4,4,.,.,92,56,56,69,0,19,13,.,.,69,67,67,83,0,17,0,.,.,83,50,50,60,0,20,20,.,.,60
196389,90,90,98,0,0,2,9,90,.,92,92,99,0,0,1,7,92,.,86,86,97,0,0,3,12,86,.,84,84,93,0,0,8,9,84,.,85,85,96,0,0,4,10,85,.,77,77,77,0,0,23,0,77,.,90,90,97,0,0,3,6,90,.,93,93,97,0,0,3,4,93,.,73,73,92,0,0,8,19,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
196413,71,83,84,0,11,5,0,0,84,69,80,81,0,12,7,0,0,81,72,84,85,0,10,5,0,0,85,0,27,36,0,36,27,0,9,27,0,38,50,0,38,13,0,13,38,0,0,0,0,33,67,0,0,0,80,82,83,0,9,8,0,0,83,77,80,80,0,11,9,0,0,80,81,83,84,0,8,8,0,0,84,21,38,46,0,17,37,6,0,40,22,48,59,0,19,22,0,0,59,20,28,32,0,16,52,12,0,20
196431,11,11,11,0,76,13,.,0,11,8,8,8,0,80,12,.,0,8,33,33,33,0,50,17,.,0,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,2,0,80,18,.,0,2,0,0,0,0,74,26,.,0,0,2,3,3,0,85,12,.,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
196440,0,0,0,0,60,40,.,0,0,0,0,0,0,67,33,.,0,0,0,0,0,0,50,50,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
196565,29,30,31,0,27,42,0,31,.,23,24,24,0,29,46,0,24,.,44,45,47,1,21,31,0,47,.,9,13,13,0,33,54,0,13,.,8,12,12,0,12,76,0,12,.,10,14,14,0,45,40,0,14,.,38,43,45,0,26,29,0,44,.,31,32,32,1,31,36,0,32,.,44,53,55,0,22,23,0,54,.,35,38,39,3,25,32,6,33,.,36,40,48,0,28,24,0,48,.,35,37,37,3,25,35,8,29,.
196583,3,33,33,0,67,0,.,0,33,0,33,33,0,67,0,.,0,33,3,33,33,0,67,0,.,0,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,100,100,0,0,0,.,0,100,100,100,100,0,0,0,.,0,100,100,100,100,0,0,0,.,0,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
196592,49,60,62,0,15,23,0,5,57,43,54,56,0,14,29,0,8,49,54,67,68,0,15,17,0,3,65,30,42,44,3,13,40,0,8,37,33,44,46,2,11,41,0,8,38,25,38,42,3,17,38,0,7,35,66,71,72,1,12,16,0,5,67,59,63,65,1,12,22,0,8,57,72,78,78,0,12,10,0,2,77,32,40,43,2,22,33,0,12,31,33,42,46,4,14,36,0,16,30,32,38,41,2,26,31,0,10,31
196653,34,40,41,1,36,23,4,33,3,32,39,40,1,31,28,6,30,3,38,42,42,0,44,13,0,38,4,42,50,50,0,25,25,8,42,0,40,50,50,0,20,30,0,50,0,50,50,50,0,50,0,50,0,0,62,65,69,0,17,14,12,52,4,54,58,62,1,18,19,12,47,2,75,76,78,0,15,7,13,59,7,64,67,67,1,15,17,4,59,4,67,71,71,0,14,15,6,59,6,61,64,64,1,16,19,2,59,3
196680,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,29,34,4,31,31,0,16,19,29,39,46,5,15,34,0,20,26,21,28,33,4,33,31,0,15,18
196699,34,37,38,0,22,40,2,36,.,33,35,36,1,22,41,2,35,.,37,40,41,0,21,38,2,39,.,16,25,27,0,18,55,3,24,.,11,18,20,0,20,60,2,18,.,20,31,33,0,16,51,4,29,.,44,48,49,1,32,19,11,38,.,42,42,42,0,35,22,9,33,.,45,54,55,1,28,16,12,43,.,21,24,26,0,33,41,0,26,.,12,15,15,0,38,46,0,15,.,26,28,32,0,30,38,0,32,.
196866,80,86,86,0,12,2,.,.,86,89,90,90,0,6,3,.,.,90,79,85,86,0,13,2,.,.,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,91,100,100,0,0,0,.,.,100,67,100,100,0,0,0,.,.,100,95,100,100,0,0,0,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
197018,3,49,49,0,20,31,.,.,49,3,53,53,0,24,23,.,.,53,3,34,34,0,5,61,.,.,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76,76,76,0,10,14,.,.,76,86,86,86,0,9,6,.,.,86,36,36,36,0,16,48,.,.,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
197027,76,83,83,0,17,0,.,.,83,88,96,96,0,4,0,.,.,96,74,81,81,0,19,0,.,.,81,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,82,82,82,0,18,0,.,.,82,50,50,50,0,50,0,.,.,50,89,89,89,0,11,0,.,.,89,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
197036,85,85,85,0,2,14,.,.,85,.,.,.,.,.,.,.,.,.,85,85,85,0,2,14,.,.,85,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
197045,40,54,54,2,31,13,0,0,54,31,47,47,2,36,15,0,0,47,49,62,62,2,27,10,0,0,62,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,.,.,.,.,.,.,.,.,.,74,77,77,1,15,7,0,0,77,71,72,72,3,16,9,0,0,72,76,81,81,0,15,4,0,0,81,40,48,48,3,25,24,0,0,48,47,52,52,8,23,17,0,0,52,38,47,47,2,26,26,0,0,47
197133,82,88,88,0,9,3,.,.,88,78,86,86,0,8,5,.,.,86,83,89,89,0,9,2,.,.,89,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,93,93,93,0,0,7,.,.,93,100,100,100,0,0,0,.,.,100,92,92,92,0,0,8,.,.,92,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
197142,24,31,31,1,0,68,0,8,23,24,31,31,1,0,67,0,12,20,23,31,31,0,0,69,0,0,31,25,25,25,0,0,75,0,25,0,50,50,50,0,0,50,0,50,0,0,0,0,0,0,100,0,0,0,50,54,54,0,5,41,0,21,33,55,63,63,0,8,29,0,26,37,45,45,45,0,3,53,0,16,29,65,65,65,0,6,29,0,55,10,60,60,60,0,0,40,0,40,20,65,65,65,0,8,27,0,58,8
197151,61,72,74,0,13,13,.,.,74,57,65,66,0,21,12,.,.,66,63,74,76,0,11,13,.,.,76,0,0,0,0,50,50,.,.,0,.,.,.,.,.,.,.,.,.,0,0,0,0,50,50,.,.,0,69,73,73,0,11,16,.,.,73,62,64,64,0,19,18,.,.,64,71,76,77,0,8,16,.,.,77,60,60,60,0,20,20,.,.,60,50,50,50,0,0,50,.,.,50,67,67,67,0,33,0,.,.,67
197197,67,72,73,0,27,0,.,.,73,61,65,65,0,35,1,.,.,65,70,75,76,0,24,0,.,.,76,0,100,100,0,0,0,.,.,100,.,.,.,.,.,.,.,.,.,0,100,100,0,0,0,.,.,100,70,77,77,1,23,0,.,.,77,43,52,52,0,48,0,.,.,52,76,82,82,1,17,0,.,.,82,24,24,29,5,10,57,.,.,29,.,.,.,.,.,.,.,.,.,24,24,29,5,10,57,.,.,29
197221,67,75,75,0,17,8,.,.,75,75,100,100,0,0,0,.,.,100,65,70,70,0,20,10,.,.,70,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,100,100,0,0,0,.,.,100,100,100,100,0,0,0,.,.,100,100,100,100,0,0,0,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
