UNITID,DVADM01,DVADM02,DVADM03,DVADM04,DVADM05,DVADM06,DVADM07,DVADM08,DVADM09,DVADM10,DVADM11,DVADM12
236133,93,93,93,37,43,34,37,43,34,0,0,0
236230,86,83,88,19,19,19,19,19,19,0,0,0
236328,84,79,87,14,15,14,14,15,14,0,0,0
236452,96,96,96,22,25,20,22,25,20,0,0,0
236577,91,89,91,16,19,15,16,18,15,0,0,0
236595,78,79,78,15,17,14,15,17,14,0,0,0
236939,76,75,77,30,31,28,29,31,28,1,1,1
236948,52,50,54,30,29,30,29,29,30,0,0,0
237011,90,89,91,33,35,32,32,34,31,0,1,0
237057,56,55,57,16,17,15,16,17,15,0,0,0
237066,91,90,92,20,21,19,20,21,18,0,0,0
237118,47,48,46,15,15,14,15,15,14,0,0,0
237136,37,37,37,75,62,84,70,62,75,6,0,9
237145,33,33,33,5,0,5,5,0,5,0,0,0
237181,95,93,98,17,18,16,17,18,16,0,0,0
237215,94,93,95,45,39,48,44,39,46,1,1,2
237312,50,53,49,23,29,20,21,28,18,2,1,2
237330,82,80,83,24,26,23,24,25,23,0,0,0
237358,40,39,40,28,30,27,28,30,27,0,0,0
237367,85,82,87,34,38,32,33,36,30,1,1,1
237525,87,86,88,32,32,32,31,31,31,0,1,0
237543,80,75,83,78,92,72,78,92,72,0,0,0
237561,74,60,85,100,100,100,100,100,100,0,0,0
237598,75,50,83,67,100,60,67,100,60,0,0,0
237640,69,69,70,21,25,17,21,25,17,0,0,0
237792,96,97,96,37,38,37,37,37,36,1,1,0
237899,95,94,96,13,16,11,13,15,11,0,0,1
237932,71,65,74,36,38,35,36,38,35,0,0,0
237950,51,51,51,50,57,44,50,56,44,0,0,1
237969,64,61,66,22,23,21,22,23,21,0,0,0
238032,84,83,85,32,34,31,32,34,31,0,0,0
238078,68,67,69,11,15,8,11,15,8,0,0,0
238096,,,,,,,,,,,,
238193,69,,69,32,,32,32,,32,0,,0
238324,100,100,100,90,50,93,90,50,93,0,0,0
238333,62,56,69,11,13,10,11,13,10,0,0,0
238430,81,80,82,18,23,15,18,23,15,0,0,0
238458,67,59,72,26,24,27,26,24,27,0,0,0
238476,68,67,68,14,17,13,14,17,13,0,0,0
238616,64,59,70,24,23,25,24,23,24,0,0,0
238661,72,66,75,24,25,23,23,24,23,0,1,0
238980,78,78,78,24,23,25,24,23,24,1,0,1
239017,62,57,67,18,17,19,18,17,18,0,0,0
239071,77,78,75,59,61,57,48,52,45,10,8,12
239080,65,60,67,29,32,27,29,32,27,0,0,0
239105,83,83,83,16,16,16,16,16,15,0,0,0
239309,68,69,68,37,39,36,37,38,36,0,1,0
239318,62,63,59,27,28,23,27,28,23,0,0,0
239390,58,0,58,30,,30,30,,30,0,,0
239512,67,68,66,17,22,14,17,22,14,0,0,0
239628,70,69,70,11,12,10,11,12,10,0,0,0
239716,80,79,80,20,21,19,20,21,19,0,0,0
239743,51,49,53,23,27,18,23,27,18,0,0,0
240107,77,71,78,29,27,30,29,27,30,0,0,0
240189,79,80,78,44,48,41,43,47,40,1,1,1
240268,82,79,83,47,50,46,47,50,46,0,0,0
240277,85,84,86,49,53,46,46,49,44,3,4,2
240329,73,69,76,46,49,45,46,49,45,0,0,0
240338,89,86,92,32,30,34,32,30,34,0,0,0
240365,76,76,77,43,47,40,41,44,39,2,3,2
240374,66,63,68,44,44,44,42,42,42,2,2,3
240392,91,83,93,68,38,76,39,25,43,29,13,33
240417,91,91,90,51,55,47,51,54,47,0,0,0
240426,82,83,81,34,39,31,34,39,30,0,0,0
240444,54,51,57,32,31,32,32,31,32,0,0,0
240453,77,78,76,44,47,41,41,44,39,3,3,2
240462,85,86,83,52,51,52,50,51,49,2,1,3
240471,79,77,80,51,51,52,51,50,51,1,0,1
240480,85,86,84,43,47,41,42,45,39,1,1,2
240727,96,96,96,34,34,34,34,34,34,0,0,0
241191,99,99,98,34,34,34,32,34,32,1,0,2
241225,77,73,80,92,97,90,89,89,89,3,8,1
241331,60,57,60,86,100,86,85,100,85,1,0,1
241395,99,100,98,65,72,60,65,72,60,0,0,0
241410,93,93,93,51,54,49,51,54,49,0,0,0
241720,95,94,95,90,94,87,90,94,87,0,0,0
241766,65,64,68,96,97,95,13,15,11,83,82,84
241836,97,95,98,49,49,49,38,41,37,11,9,12
241951,91,87,93,93,95,93,88,90,88,5,5,5
242042,99,99,99,100,100,100,100,100,100,0,0,0
242556,96,95,97,56,59,53,50,50,50,6,8,3
242565,97,97,94,80,80,79,79,79,76,1,1,3
242583,100,100,100,75,73,82,71,68,80,4,5,2
242617,44,49,40,98,98,97,96,97,95,2,2,2
242626,43,47,41,97,95,97,96,94,97,1,1,0
242635,26,33,22,99,99,100,98,98,98,1,1,1
242644,90,92,89,41,34,46,38,31,42,4,2,4
242653,26,29,24,82,83,81,80,81,79,2,2,1
242662,33,37,30,96,97,96,95,95,95,1,1,1
242680,53,63,48,97,98,97,95,96,95,2,2,2
242699,46,58,42,83,86,82,82,86,80,1,0,2
242705,27,31,23,96,97,95,94,95,93,2,1,2
242945,94,88,97,74,81,71,59,64,57,15,17,14
242954,83,80,83,78,70,80,72,65,73,6,5,7
242972,49,50,49,67,71,66,35,38,34,32,33,32
243106,87,91,89,80,83,78,80,83,78,0,1,0
243115,50,32,77,78,83,75,78,83,74,0,0,0
243133,78,82,74,90,90,91,90,89,91,0,1,0
243142,39,40,38,75,79,73,75,78,73,0,1,0
243151,88,85,90,79,82,78,79,81,78,0,0,0
243179,48,50,50,90,89,90,89,88,90,0,1,0
243188,63,63,63,56,61,50,55,61,50,1,1,1
243197,80,80,80,76,80,75,76,80,75,0,0,0
243212,36,39,34,91,89,92,91,89,92,0,0,0
243221,49,47,50,78,79,78,77,77,77,1,1,1
243443,37,41,34,50,47,51,49,47,51,0,0,0
243568,100,100,100,100,100,100,100,100,100,0,0,0
243586,98,96,99,47,50,45,47,50,45,0,0,0
243638,80,76,84,56,54,58,45,43,47,11,12,10
243665,98,99,98,42,40,44,38,36,39,5,4,5
243744,4,4,5,82,83,81,82,83,81,0,0,0
243780,60,56,66,25,25,24,25,25,24,0,0,0
243799,6,50,0,0,0,,0,0,,0,0,
243832,70,67,72,60,46,66,38,24,43,22,21,23
244437,69,69,69,49,54,46,37,42,34,12,13,12
245652,66,64,69,27,28,26,27,28,26,0,0,0
245777,81,81,,76,76,,76,76,,0,0,
246071,75,,75,100,,100,100,,100,0,,0
247065,87,89,86,58,63,58,47,50,47,11,13,11
247649,47,57,30,48,46,55,41,40,45,7,6,11
247773,92,92,,87,87,,87,87,,0,0,
248633,47,100,46,78,100,76,78,100,76,0,0,0
248934,74,79,71,33,35,32,33,35,32,0,0,0
249566,68,69,64,94,95,91,94,95,91,0,0,0
250027,91,94,90,80,85,78,73,85,68,7,0,11
260336,,,,,,,,,,,,
260363,100,,100,100,,100,100,,100,0,,0
260813,13,,13,100,,100,100,,100,0,,0
260992,100,100,100,79,88,78,61,63,61,18,25,18
262086,89,89,89,65,64,67,12,15,10,53,48,57
262129,73,73,73,16,18,16,16,18,16,0,0,0
262165,47,56,40,100,100,100,100,100,100,0,0,0
262466,,,,,,,,,,,,
363439,94,96,94,57,65,54,30,30,30,27,35,25
363934,87,87,89,20,22,14,20,22,14,0,0,0
365383,50,58,49,19,43,17,19,43,17,0,0,0
365763,100,100,100,75,50,100,75,50,100,0,0,0
366711,62,62,62,21,22,20,20,21,20,1,2,1
367884,61,62,61,55,52,57,25,19,29,30,33,28
368407,100,100,100,95,50,100,47,0,53,47,50,47
368452,50,49,51,49,52,47,49,52,47,0,0,0
368647,,,,,,,,,,,,
369668,90,90,90,80,80,79,77,79,74,3,1,6
373711,61,0,62,71,,71,54,,54,18,,18
375966,92,50,100,100,100,100,18,0,20,82,100,80
376321,98,99,97,72,72,71,61,56,62,11,17,9
377218,81,81,,86,86,,86,86,,0,0,
377546,74,84,68,55,50,58,55,50,58,0,0,0
377555,74,71,77,26,30,23,25,28,23,1,2,1
377564,87,85,89,37,40,35,35,38,32,2,2,3
379621,90,,90,100,,100,100,,100,0,,0
382416,82,50,100,100,100,100,100,100,100,0,0,0
383525,27,22,28,57,75,56,57,75,56,0,0,0
384254,51,51,50,68,67,68,68,67,68,0,0,0
384421,87,87,,88,88,,88,88,,0,0,
385619,75,76,73,55,58,52,55,58,52,0,0,0
386153,83,,83,78,,78,78,,78,0,,0
386472,76,44,88,68,25,76,52,0,62,16,25,14
392354,,,,,,,,,,,,
392840,58,61,57,35,36,35,35,36,35,0,0,0
399911,40,46,37,53,54,53,53,54,53,0,0,0
405058,95,95,,89,89,,89,89,,0,0,
406422,63,64,63,79,71,80,79,71,80,0,0,0
407009,82,79,84,29,25,30,28,25,30,0,0,0
408729,92,100,91,85,91,84,70,73,69,15,18,14
409698,75,71,78,11,12,11,11,12,11,0,0,0
410797,100,100,100,80,92,63,80,92,63,0,0,0
414124,99,99,100,77,81,64,77,81,64,0,0,0
414823,88,86,89,10,12,9,8,10,7,2,2,2
414878,24,17,29,14,0,20,0,0,0,14,0,20
417628,64,67,63,93,75,100,64,25,80,29,50,20
417646,77,,77,100,,100,100,,100,0,,0
417655,100,100,100,81,0,84,81,0,84,0,0,0
417682,100,,100,100,,100,100,,100,0,,0
417716,53,50,54,100,100,100,100,100,100,0,0,0
417734,50,50,50,100,100,100,53,0,62,47,100,38
417752,75,100,67,100,100,100,100,100,100,0,0,0
417868,28,52,23,100,100,100,72,50,81,28,50,19
417910,67,75,66,45,67,43,45,67,43,0,0,0
417992,100,100,100,60,100,50,40,67,33,20,33,17
418010,38,100,33,100,100,100,60,100,50,40,0,50
418029,100,,100,75,,75,75,,75,0,,0
418056,53,50,53,100,100,100,100,100,100,0,0,0
418065,83,64,86,87,57,89,64,43,66,22,14,23
418269,100,100,100,78,79,78,78,79,78,0,0,0
418427,33,0,35,75,,75,75,,75,0,,0
418445,88,100,88,73,100,71,73,100,71,0,0,0
418481,68,67,68,81,100,80,81,100,80,0,0,0
418524,53,86,50,75,67,76,75,67,76,0,0,0
418588,67,,67,94,,94,94,,94,0,,0
419031,75,33,89,100,100,100,100,100,100,0,0,0
419217,67,100,50,100,100,100,100,100,100,0,0,0
419253,100,100,100,79,75,89,79,75,89,0,0,0
420325,63,63,,67,67,,67,67,,0,0,
420574,84,83,84,24,28,18,24,27,18,0,0,0
421832,100,100,100,64,68,58,64,68,58,0,0,0
421841,92,92,93,39,38,40,39,38,40,0,0,0
422695,66,86,59,53,50,54,53,50,54,0,0,0
426314,62,64,48,46,46,50,10,9,18,36,37,32
427308,90,67,92,56,83,54,56,83,54,0,0,0
428019,85,89,81,97,94,100,88,75,100,9,19,0
430485,96,93,100,42,38,46,42,38,46,0,0,0
430670,81,88,79,77,86,73,77,86,73,0,0,0
430883,62,,62,75,,75,75,,75,0,,0
430971,100,100,100,100,100,100,100,100,100,0,0,0
431105,51,80,49,64,50,66,15,25,14,49,25,51
431266,48,0,48,80,,80,0,,0,80,,80
431600,67,,67,50,,50,50,,50,0,,0
431983,38,38,,67,67,,67,67,,0,0,
432524,71,67,74,48,50,47,47,48,47,1,2,0
433040,93,60,97,97,100,97,97,100,97,0,0,0
433174,35,36,35,44,0,57,0,0,0,44,0,57
433536,74,67,75,79,25,88,43,25,46,36,0,42
433660,67,65,68,30,33,29,30,32,28,1,1,1
434362,100,100,100,62,61,100,62,61,100,0,0,0
436818,95,95,95,19,24,16,19,23,16,0,0,0
436827,94,92,96,23,26,21,23,26,21,0,0,0
436836,91,92,91,17,18,15,16,18,15,0,0,0
437237,34,34,33,59,65,0,59,65,0,0,0,0
437732,6,9,6,2,0,3,2,0,3,0,0,0
438337,94,94,94,78,72,81,63,57,65,15,15,15
439288,88,84,90,12,16,11,12,15,10,0,1,0
439455,70,63,71,62,40,66,5,20,3,57,20,63
439622,21,20,21,67,50,71,67,50,71,0,0,0
439701,74,74,75,75,64,83,59,43,72,16,21,11
439862,76,75,78,62,83,43,62,83,43,0,0,0
440828,77,73,81,12,17,9,8,12,6,4,4,3
441487,83,100,82,90,100,89,80,100,78,10,0,11
441593,,,,,,,,,,,,
441609,44,44,,73,73,,73,73,,0,0,
441636,80,67,86,93,80,97,83,70,87,10,10,10
441742,98,97,98,71,71,71,63,65,63,8,6,8
441858,64,28,93,30,11,35,22,11,24,9,0,11
441900,85,81,86,45,40,47,37,31,39,9,9,8
441937,86,83,87,9,8,9,9,8,9,0,0,0
441982,16,10,32,60,57,62,60,57,62,0,0,0
442213,80,,80,63,,63,0,,0,63,,63
442356,78,70,80,67,57,69,54,38,57,13,19,12
442426,100,100,100,51,75,49,31,75,28,20,0,21
443058,100,100,100,100,100,100,0,0,0,100,100,100
443410,34,32,37,56,51,67,55,51,66,0,0,1
443599,35,25,39,100,100,100,13,0,14,88,100,86
443632,100,100,100,79,78,80,79,78,80,0,0,0
444413,78,78,,87,87,,87,87,,0,0,
444440,85,100,83,78,67,80,78,67,80,0,0,0
445188,72,71,73,12,12,11,11,12,11,0,0,0
445267,100,100,100,38,100,29,38,100,29,0,0,0
445692,91,89,96,21,22,15,20,21,14,1,1,1
445708,85,80,87,14,17,13,14,17,13,0,0,0
446048,85,81,88,26,29,24,26,29,24,0,0,0
446233,63,63,63,90,100,77,76,86,65,13,14,13
446303,38,,38,100,,100,100,,100,0,,0
446385,71,67,74,36,44,29,36,44,29,0,0,0
446561,63,47,70,80,61,85,80,61,85,0,0,0
447263,100,100,100,62,46,65,62,46,65,0,0,0
447689,94,92,95,61,65,59,52,54,51,9,11,7
447953,95,93,97,54,64,44,51,61,41,3,3,3
448840,27,25,29,34,34,34,34,34,34,0,0,0
448886,82,80,82,26,26,27,26,26,26,0,0,0
449384,43,39,50,92,100,80,92,100,80,0,0,0
449506,83,100,80,60,100,50,60,100,50,0,0,0
449612,50,47,53,88,86,90,88,86,90,0,0,0
449658,59,59,,77,77,,77,77,,0,0,
449667,62,50,67,38,0,50,38,0,50,0,0,0
449764,75,72,77,64,68,63,64,68,63,0,0,0
449834,,,,,,,,,,,,
449861,69,60,70,67,33,69,67,33,69,0,0,0
449931,24,14,29,62,67,60,23,33,20,38,33,40
450979,49,47,51,100,100,100,16,14,19,84,86,81
451370,65,65,,69,69,,69,69,,0,0,
451398,84,84,,90,90,,90,90,,0,0,
451404,84,84,,90,90,,90,90,,0,0,
451671,24,26,22,49,52,47,48,48,47,1,3,0
451927,86,86,85,71,52,91,61,48,74,10,4,17
453756,100,100,100,79,80,78,79,80,78,0,0,0
454184,42,42,42,11,9,12,11,9,12,0,0,0
454227,100,100,100,65,100,63,62,100,60,3,0,3
454236,88,0,90,75,,75,57,,57,18,,18
454245,100,100,100,45,0,56,45,0,56,0,0,0
455196,54,65,53,91,92,91,91,92,91,0,0,0
455211,79,20,94,77,50,79,77,50,79,0,0,0
455257,91,91,,89,89,,89,89,,0,0,
455664,13,2,66,4,0,4,0,0,0,4,0,4
455770,42,49,37,51,50,53,51,50,53,0,0,0
456959,60,48,66,24,23,25,24,23,25,0,0,0
457129,100,100,100,50,100,44,30,100,22,20,0,22
457244,69,65,79,68,62,82,43,35,64,24,27,18
457484,47,44,50,88,86,90,35,29,40,53,57,50
457925,56,50,60,60,50,67,60,50,67,0,0,0
458575,71,75,67,75,100,50,75,100,50,0,0,0
459417,67,67,67,42,44,38,42,44,38,0,0,0
459842,57,33,60,63,0,67,56,0,60,6,0,7
459851,81,55,86,79,0,87,41,0,45,38,0,42
459949,44,43,44,19,21,18,18,19,17,1,1,1
460145,100,100,100,74,82,60,74,82,60,0,0,0
460181,88,94,87,26,30,25,26,30,25,0,0,0
460190,85,80,85,54,38,55,54,38,55,0,0,0
460206,94,85,95,35,37,35,35,37,35,0,0,0
460349,41,38,42,54,25,63,6,0,7,49,25,56
460376,92,86,100,27,33,20,18,33,0,9,0,20
460385,51,25,54,78,100,77,78,100,77,0,0,0
460871,100,,100,100,,100,100,,100,0,,0
461254,100,100,100,79,69,83,79,69,83,0,0,0
461333,100,100,100,100,100,100,0,0,0,100,100,100
461528,95,88,100,74,57,83,58,43,67,16,14,17
461847,90,90,,78,78,,78,78,,0,0,
461953,100,100,100,100,100,100,92,100,91,8,0,9
462354,73,73,72,29,30,29,29,30,29,0,0,0
463056,96,96,96,34,35,33,33,34,32,1,0,1
464226,43,44,42,45,46,44,40,40,40,5,6,4
466921,91,,91,60,,60,40,,40,20,,20
466930,83,100,83,45,0,47,40,0,42,5,0,5
475200,100,,100,100,,100,0,,0,100,,100
475422,100,,100,0,,0,0,,0,0,,0
475608,97,95,100,81,90,67,66,75,50,16,15,17
475635,38,80,33,53,75,47,26,25,27,26,50,20
475705,100,100,,100,100,,100,100,,0,0,
475732,44,,44,50,,50,50,,50,0,,0
475741,27,,27,67,,67,67,,67,0,,0
476601,100,100,,100,100,,100,100,,0,0,
476683,35,0,38,57,,57,57,,57,0,,0
476692,50,50,,50,50,,50,50,,0,0,
476753,33,100,32,56,100,55,34,100,32,22,0,23
476887,71,,71,60,,60,50,,50,10,,10
476975,99,100,97,68,71,66,9,8,10,59,63,56
479062,100,100,100,58,60,0,58,60,0,0,0,0
479992,100,100,,33,33,,0,0,,33,33,
480499,33,38,30,25,33,17,25,33,17,0,0,0
480569,99,100,99,27,22,32,15,10,20,12,12,12
480781,31,27,39,82,83,81,82,83,81,0,0,0
480851,100,100,100,72,70,75,72,70,75,0,0,0
480912,33,25,50,100,100,100,100,100,100,0,0,0
480921,75,67,100,100,100,100,100,100,100,0,0,0
480985,40,,40,100,,100,100,,100,0,,0
481058,82,82,83,82,83,81,63,63,63,19,20,19
481137,90,97,79,80,77,87,80,77,87,0,0,0
481182,,,,,,,,,,,,
481225,100,100,100,14,0,50,14,0,50,0,0,0
481252,90,73,100,74,63,89,68,50,86,5,13,3
481410,90,90,,89,89,,89,89,,0,0,
481438,87,87,,88,88,,88,88,,0,0,
482149,76,77,76,44,47,42,43,45,41,1,2,1
482158,94,94,95,56,59,52,51,55,47,5,4,5
482185,92,92,95,63,60,74,63,60,74,0,0,0
482228,100,100,100,100,100,100,62,60,67,38,40,33
482413,100,100,100,81,90,73,66,79,55,15,10,18
482422,100,100,100,83,78,100,41,43,33,41,35,67
482431,95,98,91,80,79,83,44,51,30,36,28,53
482440,100,100,100,90,100,86,40,33,43,50,67,43
482459,100,100,100,80,87,71,30,22,41,50,65,29
482468,93,93,93,89,91,86,40,44,35,49,47,51
482477,96,97,95,86,86,86,33,31,34,53,55,52
482486,100,,100,100,,100,100,,100,0,,0
482538,100,100,,33,33,,33,33,,0,0,
482547,100,100,100,60,33,100,60,33,100,0,0,0
482556,100,100,100,64,67,50,55,67,0,9,0,50
482565,100,100,,100,100,,50,50,,50,50,
482574,96,92,100,88,73,100,50,27,69,38,45,31
482608,90,88,100,78,86,50,44,43,50,33,43,0
482617,100,100,100,100,100,100,75,67,100,25,33,0
482635,85,89,75,100,100,100,73,75,67,27,25,33
482653,100,100,100,50,50,50,30,33,25,20,17,25
482680,81,82,81,47,49,46,44,46,43,3,4,3
482936,50,51,47,44,46,35,44,46,35,0,0,0
483018,82,78,83,13,24,9,13,24,9,0,0,0
483036,97,100,95,63,59,67,13,6,19,50,53,48
483124,64,60,67,43,38,46,13,14,12,30,24,33
483814,44,40,44,79,50,83,79,50,83,0,0,0
484473,75,71,77,66,66,66,60,60,59,6,6,6
484905,47,45,48,49,46,51,36,33,37,13,13,14
485360,100,,100,50,,50,50,,50,0,,0
485698,96,96,100,78,74,100,78,74,100,0,0,0
485856,76,71,79,100,100,100,56,80,45,44,20,55
485999,87,87,,88,88,,88,88,,0,0,
486017,67,67,,83,83,,83,83,,0,0,
486026,96,96,,90,90,,90,90,,0,0,
486053,79,80,78,80,75,86,77,75,79,3,0,7
486123,100,100,100,57,50,67,57,50,67,0,0,0
486196,63,63,,83,83,,83,83,,0,0,
486284,88,85,89,50,50,50,50,50,50,0,0,0
486488,100,100,100,20,0,33,20,0,33,0,0,0
486512,85,88,79,56,66,37,56,66,37,0,0,0
486840,75,76,75,55,59,52,52,55,49,4,4,3
486901,99,99,99,42,45,39,42,45,39,0,0,0
486938,100,100,100,75,100,67,63,100,50,13,0,17
486947,100,,100,0,,0,0,,0,0,,0
486956,100,100,100,63,0,71,63,0,71,0,0,0
486965,78,75,80,36,32,39,36,32,39,0,0,0
487092,20,20,20,13,15,12,13,15,12,0,0,0
487375,40,50,38,79,67,82,36,33,36,43,33,45
487524,85,80,88,28,30,26,27,30,26,0,0,0
487588,100,100,100,63,100,63,63,100,63,0,0,0
487658,86,82,97,65,65,64,65,65,64,0,0,0
487746,71,71,,60,60,,60,60,,0,0,
487977,100,100,100,61,33,64,18,13,18,44,20,46
488226,100,100,,100,100,,100,100,,0,0,
488305,91,97,93,41,47,32,36,41,28,5,6,4
488314,89,89,,77,77,,77,77,,0,0,
488350,33,33,,78,78,,78,78,,0,0,
488420,85,71,90,100,100,100,0,0,0,100,100,100
488590,100,100,100,100,100,100,100,100,100,0,0,0
488776,,,,,,,,,,,,
488785,96,98,94,67,66,68,67,66,68,0,0,0
489344,100,100,100,40,100,25,40,100,25,0,0,0
489353,17,0,20,100,,100,0,,0,100,,100
489937,29,32,25,62,61,63,55,53,58,7,8,6
490054,100,100,100,29,64,12,29,64,11,1,0,1
490063,90,86,100,100,100,100,100,100,100,0,0,0
490133,90,90,89,71,69,77,70,67,77,1,2,0
490203,33,,33,100,,100,57,,57,43,,43
490319,75,75,,78,78,,78,78,,0,0,
490337,100,100,100,100,100,100,20,100,0,80,0,100
490382,87,100,83,100,100,100,100,100,100,0,0,0
490498,28,24,33,46,57,33,46,57,33,0,0,0
490504,89,89,,88,88,,88,88,,0,0,
490513,67,67,,75,75,,75,75,,0,0,
490805,29,33,25,76,79,74,75,76,73,2,2,1
491057,71,71,,60,60,,60,60,,0,0,
491251,95,93,96,85,86,85,85,86,85,0,0,0
491446,95,,95,80,,80,80,,80,0,,0
491473,92,95,87,95,96,93,12,1,35,83,95,58
491525,76,69,81,73,78,69,64,78,54,9,0,15
491613,91,91,,86,86,,86,86,,0,0,
491622,85,85,,82,82,,82,82,,0,0,
491631,83,,83,60,,60,60,,60,0,,0
491640,82,82,,83,83,,83,83,,0,0,
491710,70,70,,63,63,,63,63,,0,0,
491765,94,94,,88,88,,88,88,,0,0,
491817,62,,62,78,,78,78,,78,0,,0
491914,43,43,,90,90,,90,90,,0,0,
492476,100,100,100,54,46,57,23,8,29,31,38,29
492759,100,,100,40,,40,40,,40,0,,0
493479,72,43,91,77,100,70,77,100,70,0,0,0
493594,40,40,,70,70,,70,70,,0,0,
493619,16,26,13,43,39,46,43,39,46,0,0,0
493646,58,,58,74,,74,74,,74,0,,0
493664,0,0,,,,,,,,,,
493707,87,87,,85,85,,85,85,,0,0,
493716,48,48,,76,76,,76,76,,0,0,
493798,66,,66,80,,80,80,,80,0,,0
494162,41,0,44,67,,67,42,,42,25,,25
494171,52,100,48,67,50,70,42,50,40,25,0,30
494278,100,100,100,82,67,88,59,50,63,23,17,25
494287,100,100,100,83,80,83,65,20,78,17,60,6
494463,92,,92,80,,80,80,,80,0,,0
494603,100,100,100,58,61,55,47,49,45,11,12,9
494685,84,93,78,77,79,76,75,76,73,2,3,2
494700,100,100,100,35,0,36,12,0,12,24,0,24
494746,,,,,,,,,,,,
494807,43,43,43,89,100,86,89,100,86,0,0,0
