UNITID,OM1TOTLAWDP4,OM1TOTLAWDP6,OM1TOTLAWDP8,OM1TOTLENYP8,OM1TOTLENAP8,OM1TOTLENUP8,OM1TOTLCRTP8,OM1TOTLASCP8,OM1TOTLBACP8,OM1PELLAWDP4,OM1PELLAWDP6,OM1PELLAWDP8,OM1PELLENYP8,OM1PELLENAP8,OM1PELLENUP8,OM1PELLCRTP8,OM1PELLASCP8,OM1PELLBACP8,OM1NPELAWDP4,OM1NPELAWDP6,OM1NPELAWDP8,OM1NPELENYP8,OM1NPELENAP8,OM1NPELENUP8,OM1NPELCRTP8,OM1NPELASCP8,OM1NPELBACP8,OM2TOTLAWDP4,OM2TOTLAWDP6,OM2TOTLAWDP8,OM2TOTLENYP8,OM2TOTLENAP8,OM2TOTLENUP8,OM2TOTLCRTP8,OM2TOTLASCP8,OM2TOTLBACP8,OM2PELLAWDP4,OM2PELLAWDP6,OM2PELLAWDP8,OM2PELLENYP8,OM2PELLENAP8,OM2PELLENUP8,OM2PELLCRTP8,OM2PELLASCP8,OM2PELLBACP8,OM2NPELAWDP4,OM2NPELAWDP6,OM2NPELAWDP8,OM2NPELENYP8,OM2NPELENAP8,OM2NPELENUP8,OM2NPELCRTP8,OM2NPELASCP8,OM2NPELBACP8,OM3TOTLAWDP4,OM3TOTLAWDP6,OM3TOTLAWDP8,OM3TOTLENYP8,OM3TOTLENAP8,OM3TOTLENUP8,OM3TOTLCRTP8,OM3TOTLASCP8,OM3TOTLBACP8,OM3PELLAWDP4,OM3PELLAWDP6,OM3PELLAWDP8,OM3PELLENYP8,OM3PELLENAP8,OM3PELLENUP8,OM3PELLCRTP8,OM3PELLASCP8,OM3PELLBACP8,OM3NPELAWDP4,OM3NPELAWDP6,OM3NPELAWDP8,OM3NPELENYP8,OM3NPELENAP8,OM3NPELENUP8,OM3NPELCRTP8,OM3NPELASCP8,OM3NPELBACP8,OM4TOTLAWDP4,OM4TOTLAWDP6,OM4TOTLAWDP8,OM4TOTLENYP8,OM4TOTLENAP8,OM4TOTLENUP8,OM4TOTLCRTP8,OM4TOTLASCP8,OM4TOTLBACP8,OM4PELLAWDP4,OM4PELLAWDP6,OM4PELLAWDP8,OM4PELLENYP8,OM4PELLENAP8,OM4PELLENUP8,OM4PELLCRTP8,OM4PELLASCP8,OM4PELLBACP8,OM4NPELAWDP4,OM4NPELAWDP6,OM4NPELAWDP8,OM4NPELENYP8,OM4NPELENAP8,OM4NPELENUP8,OM4NPELCRTP8,OM4NPELASCP8,OM4NPELBACP8   
190150,84,94,95,1,2,2,.,.,95,76,90,91,0,4,4,.,.,91,86,94,95,1,2,2,.,.,95,50,81,81,0,6,14,.,.,81,0,0,0,0,0,100,.,.,0,51,83,83,0,6,11,.,.,83,85,92,93,0,2,5,.,.,93,70,84,85,0,4,10,.,.,85,90,95,95,0,1,4,.,.,95,44,63,71,4,7,18,.,.,71,43,57,62,4,9,25,.,.,62,44,67,76,5,6,14,.,.,76
190169,36,38,40,1,23,35,0,40,.,32,35,36,0,22,41,0,36,.,41,44,46,2,25,27,0,46,.,11,15,17,2,25,56,2,15,.,12,18,20,2,20,57,0,20,.,11,13,14,3,28,55,3,12,.,29,32,34,0,31,35,2,32,.,30,32,32,0,30,38,2,30,.,27,33,37,0,33,31,2,35,.,31,35,35,2,33,30,5,30,.,30,35,35,3,40,23,5,30,.,32,35,35,2,29,34,5,31,.
190372,69,91,93,0,0,7,0,.,93,68,89,89,0,0,11,0,.,89,70,92,94,0,0,6,0,.,94,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,90,90,0,0,10,0,.,90,0,100,100,0,0,0,0,.,100,38,88,88,0,0,13,0,.,88,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
190415,87,95,95,0,3,2,.,.,95,82,92,94,0,4,2,.,.,94,88,95,96,0,2,2,.,.,96,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,85,96,97,0,3,1,.,.,97,73,92,92,0,4,4,.,.,92,88,97,98,0,2,0,.,.,98,100,100,100,0,0,0,.,.,100,.,.,.,.,.,.,.,.,.,100,100,100,0,0,0,.,.,100
190442,32,34,35,1,20,44,0,35,.,28,30,31,1,18,50,0,31,.,38,40,41,1,23,35,0,41,.,12,14,16,1,21,61,1,16,.,12,14,18,2,22,58,0,18,.,12,15,16,1,20,63,1,15,.,27,30,30,1,35,34,0,30,.,29,31,31,1,31,38,0,31,.,26,30,30,0,40,31,0,30,.,26,29,30,2,34,33,3,27,.,17,20,23,3,20,54,3,20,.,31,34,34,2,42,22,3,31,.
190451,46,46,46,0,0,54,.,46,.,50,50,50,0,0,50,.,50,.,44,44,44,0,0,56,.,44,.,57,57,57,0,0,43,.,57,.,67,67,67,0,0,33,.,67,.,50,50,50,0,0,50,.,50,.,75,75,75,0,0,25,.,75,.,64,64,64,0,0,36,.,64,.,81,81,81,0,0,19,.,81,.,77,77,77,0,0,23,.,77,.,66,66,66,0,0,34,.,66,.,83,83,83,0,0,17,.,83,.
190503,69,69,69,0,15,15,0,59,10,63,63,63,0,17,20,0,54,8,72,73,73,0,14,13,0,62,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,72,72,0,14,14,5,59,8,65,65,66,0,13,21,0,58,8,74,75,75,0,14,11,7,60,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
190512,41,68,70,1,14,14,.,.,70,40,69,72,1,14,14,.,.,72,41,67,69,1,15,15,.,.,69,5,19,19,5,43,33,.,.,19,0,0,0,0,100,0,.,.,0,5,21,21,5,37,37,.,.,21,65,73,75,1,10,14,.,.,75,63,71,74,1,10,15,.,.,74,67,75,76,1,10,13,.,.,76,34,47,49,2,17,31,.,.,49,39,52,54,3,16,27,.,.,54,33,45,47,2,17,33,.,.,47
190521,24,30,33,1,28,38,0,33,.,24,30,32,1,28,39,0,32,.,27,32,35,2,29,34,0,35,.,12,18,21,1,27,51,0,21,.,12,17,20,1,26,53,0,20,.,13,19,22,2,29,47,0,22,.,32,37,39,1,34,27,0,39,.,30,36,38,1,34,27,0,38,.,35,39,40,1,34,26,0,40,.,15,21,22,2,41,35,0,22,.,21,25,26,3,34,36,0,26,.,12,19,20,1,44,35,0,20,.
190530,21,27,29,1,22,48,0,28,.,21,27,30,1,21,49,0,29,.,17,23,23,1,31,46,1,22,.,9,15,17,2,22,59,1,17,.,9,14,16,2,23,59,1,15,.,10,18,20,2,19,60,1,19,.,27,33,34,1,29,35,0,34,.,27,33,35,1,28,35,0,35,.,25,31,32,1,32,35,1,31,.,15,20,21,2,37,39,1,21,.,19,24,25,2,35,38,1,24,.,12,17,18,2,39,40,0,18,.
190549,25,52,55,3,26,17,0,.,55,21,50,54,3,26,17,0,.,54,31,54,57,2,25,16,0,.,57,12,29,29,6,29,35,0,.,29,0,0,0,25,0,75,0,.,0,15,38,38,0,38,23,0,.,38,51,58,60,1,20,18,0,.,60,50,58,60,1,21,18,0,.,60,53,60,61,1,18,19,0,.,61,26,35,38,3,27,33,0,.,38,31,40,44,4,22,30,0,.,44,24,33,35,3,28,34,0,.,35
190558,16,31,34,2,36,27,0,4,30,12,26,29,2,41,28,0,4,25,22,39,42,2,29,27,0,5,37,2,12,18,2,40,41,0,5,13,4,12,16,0,35,49,0,2,14,2,12,18,2,41,39,0,6,12,37,44,47,1,29,23,0,5,41,34,39,43,1,31,25,0,6,37,40,50,51,2,27,20,0,5,47,17,24,26,2,34,38,0,2,23,23,30,36,4,28,32,0,2,34,16,23,24,2,35,39,0,3,21
190567,21,55,60,2,26,12,0,.,60,17,54,59,2,27,12,0,.,59,28,58,61,1,25,13,0,.,61,0,19,19,13,50,19,0,.,19,0,0,0,0,67,33,0,.,0,0,23,23,15,46,15,0,.,23,46,56,58,1,23,18,0,.,58,46,57,59,1,21,19,0,.,59,45,54,56,1,26,18,0,.,56,22,33,37,1,33,29,0,.,37,25,38,40,2,30,28,0,.,40,20,32,35,1,34,30,0,.,35
190576,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,49,55,1,28,17,2,.,52,40,46,50,1,31,19,0,.,50,50,55,64,0,21,14,7,.,57,33,41,44,1,22,33,14,.,30,27,37,41,0,22,38,0,.,41,34,42,45,1,22,32,17,.,28
190585,27,34,36,1,19,44,0,36,.,28,34,36,1,19,44,0,36,.,23,32,33,1,22,44,1,32,.,11,23,26,2,23,50,1,26,.,12,23,23,2,25,50,1,23,.,10,24,31,3,18,49,0,31,.,29,35,37,1,26,36,0,37,.,27,33,35,1,27,37,0,35,.,38,43,45,0,25,30,0,45,.,15,23,26,1,35,38,1,25,.,18,28,31,2,29,39,1,30,.,11,18,21,1,41,38,1,19,.
190594,25,57,61,1,28,10,0,.,61,22,58,63,2,27,9,0,.,63,28,55,59,1,29,10,0,.,59,5,23,25,2,47,27,0,.,25,8,23,23,8,54,15,0,.,23,4,23,26,0,45,30,0,.,26,49,58,61,1,24,15,0,.,61,47,57,59,1,25,15,0,.,59,50,60,63,1,23,14,0,.,63,26,34,37,1,35,27,0,.,37,36,48,51,1,25,23,0,.,51,23,30,32,1,39,28,0,.,32
190600,29,51,53,2,29,16,0,0,53,28,51,54,2,28,17,0,0,54,31,50,53,2,30,15,0,0,53,5,25,35,0,45,20,0,0,35,0,0,100,0,0,0,0,0,100,6,28,28,0,50,22,0,0,28,58,64,67,1,14,18,0,0,67,57,63,66,1,14,19,0,0,66,61,68,70,1,13,16,0,0,70,33,41,45,2,18,35,0,0,45,40,46,51,3,21,25,0,0,51,31,40,43,1,18,38,0,0,43
190619,31,35,37,1,24,38,0,37,.,31,36,37,1,24,38,0,37,.,30,34,37,1,27,36,0,37,.,10,16,20,2,21,57,0,20,.,11,17,20,2,30,48,0,20,.,10,16,20,2,17,61,0,20,.,31,35,37,1,30,32,0,37,.,32,37,38,1,29,32,0,38,.,30,33,34,0,34,32,0,34,.,17,22,23,1,40,36,0,23,.,19,25,26,1,36,37,0,26,.,17,21,22,1,42,35,0,22,.
190628,28,35,37,1,20,41,0,37,.,28,35,37,1,20,42,0,37,.,27,34,37,2,21,41,0,37,.,10,16,19,3,23,56,0,18,.,9,14,16,3,24,57,0,16,.,11,19,21,2,22,54,0,21,.,34,40,42,1,24,33,0,41,.,34,40,42,1,22,35,0,41,.,34,41,42,1,26,30,0,42,.,18,24,25,2,30,43,1,24,.,19,25,26,2,29,44,1,24,.,17,24,25,1,31,43,1,24,.
190637,23,52,57,4,21,18,0,.,57,22,54,59,4,19,18,0,.,59,27,48,53,5,26,16,0,.,53,0,8,15,0,8,77,0,.,15,0,25,25,0,0,75,0,.,25,0,0,11,0,11,78,0,.,11,56,64,67,1,15,17,0,.,67,55,63,66,2,15,17,0,.,66,61,68,69,0,15,15,0,.,69,32,41,44,3,24,28,0,.,44,34,43,48,3,19,29,0,.,48,31,39,42,3,27,28,0,.,42
190646,9,18,20,2,34,45,0,6,14,10,18,20,2,34,44,0,6,14,8,14,18,3,33,47,0,5,12,7,15,19,0,40,40,1,9,9,10,20,25,0,45,30,0,15,10,6,13,17,0,38,45,2,6,9,26,34,36,1,36,26,0,6,30,25,33,36,1,35,28,0,6,30,28,35,36,2,41,21,0,8,28,20,28,30,3,41,25,2,8,21,26,35,39,5,38,19,2,8,29,17,24,25,3,43,29,1,8,16
190655,13,23,26,2,39,33,0,10,16,13,23,26,1,40,33,0,10,16,12,23,26,3,37,34,0,10,16,12,20,25,3,30,42,0,13,12,15,27,32,3,28,37,0,17,15,9,13,19,2,32,47,0,10,8,31,37,39,1,28,31,0,7,32,31,38,40,1,27,31,0,7,32,29,36,37,1,30,32,0,7,31,24,34,36,1,29,34,0,13,23,24,37,40,2,31,27,0,12,28,24,32,35,1,27,37,0,13,21
190664,27,56,60,2,24,15,0,.,60,20,54,58,2,23,17,0,.,58,33,58,61,2,25,12,0,.,61,4,21,42,4,29,25,0,.,42,13,25,50,0,13,38,0,.,50,0,19,38,6,38,19,0,.,38,50,58,61,2,18,20,0,.,61,49,58,61,1,18,20,0,.,61,51,58,60,2,18,20,0,.,60,25,35,38,2,26,33,0,.,38,30,39,41,2,21,36,0,.,41,23,33,37,2,28,33,0,.,37
190673,26,32,34,1,29,36,0,34,.,26,31,33,1,28,37,0,33,.,27,33,34,1,31,33,0,34,.,13,19,20,2,28,50,0,20,.,13,17,17,2,31,49,0,17,.,13,22,23,1,25,51,1,22,.,26,30,32,1,34,32,0,32,.,25,29,31,2,33,34,0,31,.,28,32,34,1,37,29,1,33,.,15,21,23,1,36,40,1,22,.,20,26,28,1,30,41,1,27,.,13,18,20,2,39,39,1,19,.
190691,8,34,40,2,40,18,0,.,40,7,35,40,2,39,19,0,.,40,11,31,38,3,45,15,0,.,38,3,20,23,3,43,30,0,.,23,0,21,32,0,47,21,0,.,32,5,20,20,5,41,34,0,.,20,42,50,52,1,26,21,0,.,52,42,48,51,1,28,20,0,.,51,43,55,55,0,23,21,0,.,55,19,32,36,2,36,27,0,.,36,23,38,41,1,36,22,0,.,41,17,29,33,3,35,29,0,.,33
190716,26,63,64,0,28,8,.,10,54,21,53,53,0,32,15,.,10,43,30,69,72,0,25,3,.,11,61,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51,64,65,0,17,18,.,0,65,41,53,54,0,23,23,.,0,54,56,70,71,0,14,15,.,0,71,52,57,57,0,14,29,.,0,57,13,13,13,0,25,63,.,0,13,58,64,64,0,13,24,.,0,64
190725,45,61,63,0,32,5,0,.,63,29,46,46,0,44,10,0,.,46,56,72,74,0,23,2,0,.,74,0,33,33,0,33,33,0,.,33,0,0,0,0,0,100,0,.,0,0,50,50,0,50,0,0,.,50,70,73,73,0,17,10,21,.,52,67,71,71,0,17,12,21,.,50,72,74,75,0,17,8,20,.,55,59,66,69,1,9,21,0,.,69,62,68,71,0,9,21,0,.,71,58,65,68,1,9,22,0,.,68
190752,17,17,17,0,58,25,.,0,17,0,0,0,0,100,0,.,0,0,20,20,20,0,50,30,.,0,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43,43,43,0,29,29,.,0,43,.,.,.,.,.,.,.,.,.,43,43,43,0,29,29,.,0,43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
190761,36,48,48,0,34,18,0,0,48,30,43,43,0,37,21,0,0,43,41,52,52,0,32,15,0,0,52,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,74,75,0,0,25,0,0,75,60,67,70,0,0,30,0,0,70,65,79,79,0,0,21,0,0,79,36,54,55,1,0,44,0,0,55,17,50,50,8,0,42,0,0,50,38,55,56,0,0,44,0,0,56
190840,28,32,33,1,29,36,0,33,.,23,26,28,1,30,41,0,28,.,32,36,37,1,29,33,0,37,.,10,14,16,2,26,56,2,15,.,8,12,15,2,31,51,1,14,.,11,16,17,1,21,60,2,15,.,31,33,35,0,39,26,1,34,.,28,30,31,0,40,28,1,30,.,33,35,37,0,39,24,0,37,.,15,17,18,0,44,38,3,15,.,14,14,14,0,43,43,0,14,.,15,18,19,0,45,36,4,15,.
190956,50,50,50,0,0,50,.,50,.,100,100,100,0,0,0,.,100,.,0,0,0,0,0,100,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,100,100,0,0,0,.,100,.,100,100,100,0,0,0,.,100,.,100,100,100,0,0,0,.,100,.,76,76,76,0,0,24,.,76,.,95,95,95,0,0,5,.,95,.,68,68,68,0,0,32,.,68,.
190983,63,68,70,0,15,16,.,0,70,79,87,89,0,7,5,.,1,88,55,58,60,0,19,21,.,0,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55,55,55,0,12,33,.,0,55,71,71,71,0,0,29,.,0,71,38,38,38,0,25,38,.,0,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
191083,24,28,29,1,22,47,2,27,.,21,25,26,1,22,51,2,24,.,31,35,37,1,23,40,3,34,.,7,12,13,1,26,60,1,12,.,5,10,11,1,22,65,1,11,.,9,15,16,1,30,54,2,14,.,34,37,38,1,32,30,5,33,.,30,33,34,1,32,33,3,31,.,38,41,42,1,32,25,8,35,.,20,21,22,0,38,39,2,20,.,21,22,22,0,36,42,1,21,.,20,21,22,1,39,38,3,20,.
191126,81,82,82,0,11,7,0,16,66,74,76,77,1,12,10,0,15,62,83,84,84,0,11,5,0,16,69,44,44,44,0,22,33,0,17,28,40,40,40,0,40,20,0,10,30,46,46,46,0,15,38,0,19,27,87,87,88,0,5,7,0,32,55,84,86,86,0,7,8,0,16,70,87,88,88,0,5,7,0,37,51,53,56,57,1,11,32,5,31,21,56,56,56,0,6,39,0,11,44,52,56,57,1,11,31,6,33,17
191199,28,30,30,1,30,39,1,30,.,24,25,26,1,31,42,0,26,.,34,36,37,0,30,33,1,36,.,15,19,20,5,30,45,3,17,.,12,22,22,8,30,40,2,20,.,18,18,19,2,31,48,5,14,.,35,35,36,1,35,28,1,35,.,29,29,29,2,37,32,1,29,.,41,43,44,0,33,24,2,41,.,30,37,37,1,33,28,1,36,.,33,42,42,3,30,24,0,42,.,29,35,35,0,35,30,2,33,.
191205,40,47,48,0,26,26,.,1,47,39,45,45,0,28,28,.,0,45,41,49,51,0,25,24,.,1,49,50,50,50,0,25,25,.,0,50,0,0,0,0,0,100,.,0,0,67,67,67,0,33,0,.,0,67,54,54,54,0,23,23,.,5,49,47,47,47,0,28,25,.,6,41,60,60,60,0,19,21,.,5,55,100,100,100,0,0,0,.,40,60,100,100,100,0,0,0,.,0,100,100,100,100,0,0,0,.,50,50
191241,78,83,83,0,11,6,.,.,83,70,79,79,0,13,8,.,.,79,80,84,84,0,10,6,.,.,84,18,35,35,0,25,40,.,.,35,0,11,11,0,56,33,.,.,11,23,42,42,0,16,42,.,.,42,74,77,77,0,8,15,.,.,77,65,68,69,0,10,21,.,.,69,77,80,80,0,7,13,.,.,80,54,62,64,1,6,28,.,.,64,59,61,61,2,7,30,.,.,61,52,63,66,1,6,28,.,.,66
191302,33,35,36,0,25,38,1,35,.,30,31,31,0,26,42,1,30,.,41,44,45,0,24,31,2,42,.,18,24,24,2,20,54,3,21,.,15,23,23,2,17,57,2,21,.,22,24,24,2,22,51,4,20,.,44,46,48,0,33,19,2,46,.,31,34,38,0,41,22,3,34,.,65,65,65,0,20,15,0,65,.,0,0,0,0,53,47,0,0,.,0,0,0,0,38,63,0,0,.,0,0,0,0,71,29,0,0,.
191339,27,30,31,1,27,41,1,30,.,22,26,26,1,28,45,1,26,.,37,39,39,2,26,33,1,39,.,12,17,17,2,30,51,1,16,.,17,20,20,0,22,58,2,19,.,7,13,13,3,38,45,0,13,.,35,36,37,1,34,29,1,36,.,28,30,31,1,36,32,2,29,.,46,47,48,0,30,22,0,48,.,31,36,37,1,31,31,1,36,.,28,33,34,1,31,34,2,31,.,33,38,39,0,31,30,0,39,.
191515,89,93,93,0,6,2,.,.,93,84,95,95,0,5,0,.,.,95,89,92,92,0,6,2,.,.,92,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,91,91,91,0,0,9,.,.,91,.,.,.,.,.,.,.,.,.,91,91,91,0,0,9,.,.,91,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
191533,59,65,65,0,27,8,.,.,65,51,57,57,0,33,10,.,.,57,62,69,69,0,24,7,.,.,69,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,81,81,81,0,9,11,.,.,81,94,94,94,0,6,0,.,.,94,72,72,72,0,10,17,.,.,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
191597,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58,59,59,0,0,41,.,50,9,57,58,58,0,0,42,.,47,11,61,61,61,0,0,39,.,54,7,56,56,58,0,0,42,.,51,7,61,61,64,0,0,36,.,61,4,50,50,50,0,0,50,.,40,10
191612,36,37,38,0,28,34,1,37,.,31,32,33,1,27,40,1,31,.,47,48,48,0,28,23,0,48,.,14,20,20,4,33,43,4,16,.,19,26,26,7,22,44,4,22,.,9,14,14,0,45,41,5,9,.,36,38,38,0,34,28,3,35,.,27,29,30,0,39,32,4,26,.,52,55,55,0,26,20,1,53,.,25,30,30,0,27,43,3,27,.,9,19,19,0,31,50,3,16,.,42,42,42,0,23,35,3,39,.
191621,46,52,52,1,35,13,.,1,51,38,43,43,1,37,20,.,2,41,56,63,63,0,33,4,.,0,63,0,0,0,0,50,50,.,0,0,.,.,.,.,.,.,.,.,.,0,0,0,0,50,50,.,0,0,63,66,68,0,19,13,.,1,66,63,66,69,0,17,14,.,2,68,62,65,67,0,22,12,.,1,65,37,47,47,0,21,32,.,11,37,50,75,75,0,0,25,.,50,25,33,40,40,0,27,33,.,0,40
191630,73,77,77,2,18,2,.,.,77,73,76,77,5,15,2,.,.,77,73,77,77,2,19,2,.,.,77,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76,80,80,4,8,8,.,.,80,80,80,80,20,0,0,.,.,80,75,80,80,0,10,10,.,.,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
191649,55,65,65,0,27,7,.,.,65,45,57,58,0,33,9,.,.,58,58,67,68,0,25,6,.,.,68,0,20,20,20,40,20,.,.,20,.,.,.,.,.,.,.,.,.,0,20,20,20,40,20,.,.,20,58,62,63,0,14,23,.,.,63,51,55,56,0,21,23,.,.,56,62,65,67,0,10,23,.,.,67,16,27,27,0,24,49,.,.,27,42,58,58,0,17,25,.,.,58,10,20,20,0,25,55,.,.,20
191676,67,76,77,0,17,6,.,0,76,56,68,68,0,21,11,.,1,67,74,81,83,0,14,3,.,0,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61,66,69,0,18,13,.,0,69,54,63,63,0,29,9,.,0,63,67,69,75,0,8,17,.,0,75,0,0,0,0,0,100,.,0,0,.,.,.,.,.,.,.,.,.,0,0,0,0,0,100,.,0,0
191719,29,32,33,1,26,40,1,32,.,24,26,27,1,26,46,1,26,.,34,38,39,1,25,35,1,38,.,14,20,20,2,19,59,2,18,.,10,15,16,2,16,66,1,14,.,17,23,23,3,21,53,3,21,.,38,41,41,1,31,27,4,37,.,31,33,34,1,31,34,3,31,.,43,46,47,1,31,21,6,41,.,27,29,30,1,34,35,4,27,.,20,23,23,0,41,36,1,22,.,30,32,34,1,31,34,5,29,.
191931,59,64,66,0,27,7,0,.,66,51,56,58,0,33,8,0,.,58,63,68,69,0,24,6,0,.,69,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68,72,72,0,20,8,0,.,72,66,67,69,0,24,7,0,.,69,70,75,75,0,16,9,0,.,75,50,50,50,0,50,0,0,.,50,0,0,0,0,100,0,0,.,0,67,67,67,0,33,0,0,.,67
191959,87,87,87,0,0,13,0,87,.,89,89,89,0,0,11,0,89,.,79,79,79,0,0,21,0,79,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
191968,70,75,75,0,21,4,0,.,75,64,68,69,0,26,5,0,.,69,72,76,77,0,20,3,0,.,77,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,77,79,80,0,14,6,0,.,80,78,80,80,0,13,7,0,.,80,77,78,80,0,15,5,0,.,80,25,25,25,0,75,0,25,.,0,0,0,0,0,100,0,0,.,0,33,33,33,0,67,0,33,.,0
191986,37,39,40,1,18,41,1,39,.,32,33,35,1,18,47,1,34,.,47,51,51,1,19,30,2,49,.,10,18,18,4,22,56,1,17,.,14,27,27,4,14,55,2,25,.,5,7,7,5,31,57,0,7,.,32,34,37,1,30,32,1,36,.,35,37,40,1,24,34,0,40,.,27,30,31,0,39,30,3,29,.,22,29,32,1,32,36,2,30,.,22,30,35,0,32,32,0,35,.,23,28,30,2,31,38,3,26,.
192004,63,65,65,0,0,35,5,50,10,58,61,61,0,0,39,7,46,8,76,76,76,0,0,24,0,62,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46,48,49,0,0,51,8,34,7,44,45,46,0,0,54,10,30,7,58,67,67,0,0,33,0,58,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
192022,28,31,33,0,29,38,1,32,.,25,27,29,1,30,41,1,28,.,34,37,38,0,28,34,1,37,.,6,9,10,1,45,44,1,9,.,7,9,9,1,44,46,1,9,.,5,8,10,2,47,42,1,9,.,36,39,39,0,35,25,1,38,.,40,41,42,0,34,24,1,41,.,30,34,34,1,37,28,2,32,.,27,31,31,0,48,21,1,30,.,30,35,35,0,44,22,1,34,.,24,27,27,0,52,21,1,26,.
192040,70,91,91,0,3,6,.,.,91,.,.,.,.,.,.,.,.,.,70,91,91,0,3,6,.,.,91,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,50,50,0,0,50,.,.,50,.,.,.,.,.,.,.,.,.,50,50,50,0,0,50,.,.,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
192110,93,96,96,0,1,3,1,.,95,94,94,94,0,0,6,0,.,94,92,97,97,0,1,2,1,.,96,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,100,100,0,0,0,0,.,100,100,100,100,0,0,0,0,.,100,100,100,100,0,0,0,0,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
192165,42,42,42,0,33,24,.,.,42,52,52,52,0,45,3,.,.,52,17,17,17,0,0,83,.,.,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
192192,48,57,58,0,32,11,.,.,58,42,50,51,0,41,8,.,.,51,53,63,63,0,24,13,.,.,63,0,50,50,0,0,50,.,.,50,.,.,.,.,.,.,.,.,.,0,50,50,0,0,50,.,.,50,58,59,60,0,16,24,.,.,60,53,55,55,0,19,26,.,.,55,66,67,70,1,10,20,.,.,70,67,67,68,0,14,18,.,.,68,69,69,69,0,12,19,.,.,69,66,67,67,0,15,18,.,.,67
